session,region,state,freq_hz,psd
dec4,dHPC,post,23.8125,4436.2705
dec4,dHPC,post,23.875,4725.55
dec4,dHPC,post,23.9375,5115.9165
dec4,dHPC,post,24.0,4818.5024
dec4,dHPC,post,24.0625,5265.368
dec4,dHPC,post,24.125,5147.1665
dec4,dHPC,post,24.1875,4810.2563
dec4,dHPC,post,24.25,4314.822
dec4,dHPC,post,24.3125,4230.3896
dec4,dHPC,post,24.375,4337.071
dec4,dHPC,post,24.4375,4000.297
dec4,dHPC,post,24.5,3756.9126
dec4,dHPC,post,24.5625,4357.27
dec4,dHPC,post,24.625,4827.1387
dec4,dHPC,post,24.6875,4148.054
dec4,dHPC,post,24.75,4108.1924
dec4,dHPC,post,24.8125,4642.0693
dec4,dHPC,post,24.875,4343.499
dec4,dHPC,post,24.9375,4042.85
dec4,dHPC,post,25.0,4239.9707
dec4,dHPC,post,25.0625,3714.3958
dec4,dHPC,post,25.125,3899.3328
dec4,dHPC,post,25.1875,4084.859
dec4,dHPC,post,25.25,4146.2896
dec4,dHPC,post,25.3125,4269.717
dec4,dHPC,post,25.375,4223.872
dec4,dHPC,post,25.4375,3554.839
dec4,dHPC,post,25.5,3975.485
dec4,dHPC,post,25.5625,4077.0127
dec4,dHPC,post,25.625,4180.4175
dec4,dHPC,post,25.6875,3503.335
dec4,dHPC,post,25.75,3858.4185
dec4,dHPC,post,25.8125,3509.9473
dec4,dHPC,post,25.875,3334.0369
dec4,dHPC,post,25.9375,3267.7102
dec4,dHPC,post,26.0,3159.5955
dec4,dHPC,post,26.0625,3974.3438
dec4,dHPC,post,26.125,4027.4907
dec4,dHPC,post,26.1875,3951.2937
dec4,dHPC,post,26.25,3885.0996
dec4,dHPC,post,26.3125,4269.8164
dec4,dHPC,post,26.375,3872.5054
dec4,dHPC,post,26.4375,3737.9421
dec4,dHPC,post,26.5,3860.5425
dec4,dHPC,post,26.5625,3668.2368
dec4,dHPC,post,26.625,3474.728
dec4,dHPC,post,26.6875,3310.9998
dec4,dHPC,post,26.75,3773.3457
dec4,dHPC,post,26.8125,3722.6033
dec4,dHPC,post,26.875,3646.1667
dec4,dHPC,post,26.9375,3787.939
dec4,dHPC,post,27.0,3917.467
dec4,dHPC,post,27.0625,3403.8604
dec4,dHPC,post,27.125,3357.014
dec4,dHPC,post,27.1875,3481.6165
dec4,dHPC,post,27.25,3285.0215
dec4,dHPC,post,27.3125,3235.136
dec4,dHPC,post,27.375,3437.458
dec4,dHPC,post,27.4375,3912.51
dec4,dHPC,post,27.5,3059.8596
dec4,dHPC,post,27.5625,3212.094
dec4,dHPC,post,27.625,3518.629
dec4,dHPC,post,27.6875,3350.714
dec4,dHPC,post,27.75,2935.6428
dec4,dHPC,post,27.8125,3117.5764
dec4,dHPC,post,27.875,3664.0957
dec4,dHPC,post,27.9375,3490.264
dec4,dHPC,post,28.0,3445.6194
dec4,dHPC,post,28.0625,3107.0586
dec4,dHPC,post,28.125,2839.3835
dec4,dHPC,post,28.1875,3187.4797
dec4,dHPC,post,28.25,2918.8074
dec4,dHPC,post,28.3125,2779.163
dec4,dHPC,post,28.375,2921.781
dec4,dHPC,post,28.4375,3074.2468
dec4,dHPC,post,28.5,2707.3623
dec4,dHPC,post,28.5625,2699.376
dec4,dHPC,post,28.625,2949.9895
dec4,dHPC,post,28.6875,3103.6711
dec4,dHPC,post,28.75,2991.6436
dec4,dHPC,post,28.8125,2763.3633
dec4,dHPC,post,28.875,2841.294
dec4,dHPC,post,28.9375,2727.5735
dec4,dHPC,post,29.0,3257.4634
dec4,dHPC,post,29.0625,3139.4502
dec4,dHPC,post,29.125,2970.1401
dec4,dHPC,post,29.1875,2694.0396
dec4,dHPC,post,29.25,2535.0479
dec4,dHPC,post,29.3125,2620.734
dec4,dHPC,post,29.375,2640.3604
dec4,dHPC,post,29.4375,2828.5562
dec4,dHPC,post,29.5,3049.297
dec4,dHPC,post,29.5625,2535.462
dec4,dHPC,post,29.625,2463.1138
dec4,dHPC,post,29.6875,3088.7803
dec4,dHPC,post,29.75,3194.2341
dec4,dHPC,post,29.8125,2999.907
dec4,dHPC,post,29.875,2852.9165
dec4,dHPC,post,29.9375,2523.9197
dec4,dHPC,post,30.0,2727.9902
dec4,dHPC,post,30.0625,2507.9119
dec4,dHPC,post,30.125,2392.0864
dec4,dHPC,post,30.1875,2507.146
dec4,dHPC,post,30.25,2513.5342
dec4,dHPC,post,30.3125,2438.0317
dec4,dHPC,post,30.375,2422.165
dec4,dHPC,post,30.4375,2801.2478
dec4,dHPC,post,30.5,2489.6152
dec4,dHPC,post,30.5625,2185.1917
dec4,dHPC,post,30.625,2703.7222
dec4,dHPC,post,30.6875,2376.7048
dec4,dHPC,post,30.75,2265.5334
dec4,dHPC,post,30.8125,2614.5957
dec4,dHPC,post,30.875,2724.6028
dec4,dHPC,post,30.9375,2836.174
dec4,dHPC,post,31.0,2444.2969
dec4,dHPC,post,31.0625,3118.413
dec4,dHPC,post,31.125,3007.2869
dec4,dHPC,post,31.1875,3107.304
dec4,dHPC,post,31.25,2687.9453
dec4,dHPC,post,31.3125,2602.3604
dec4,dHPC,post,31.375,2336.5718
dec4,dHPC,post,31.4375,2436.3877
dec4,dHPC,post,31.5,2476.398
dec4,dHPC,post,31.5625,2124.3132
dec4,dHPC,post,31.625,1978.9768
dec4,dHPC,post,31.6875,2221.9807
dec4,dHPC,post,31.75,2305.1023
dec4,dHPC,post,31.8125,2681.6099
dec4,dHPC,post,31.875,2495.507
dec4,dHPC,post,31.9375,1899.465
dec4,dHPC,post,32.0,2049.4897
dec4,dHPC,post,32.0625,2370.0332
dec4,dHPC,post,32.125,2594.3557
dec4,dHPC,post,32.1875,2737.4087
dec4,dHPC,post,32.25,2294.6245
dec4,dHPC,post,32.3125,2140.0547
dec4,dHPC,post,32.375,2358.8262
dec4,dHPC,post,32.4375,2242.5347
dec4,dHPC,post,32.5,2358.695
dec4,dHPC,post,32.5625,2412.3535
dec4,dHPC,post,32.625,2207.5723
dec4,dHPC,post,32.6875,2155.8013
dec4,dHPC,post,32.75,2383.2766
dec4,dHPC,post,32.8125,2616.0508
dec4,dHPC,post,32.875,2133.6277
dec4,dHPC,post,32.9375,2111.8662
dec4,dHPC,post,33.0,2167.8599
dec4,dHPC,post,33.0625,2187.834
dec4,dHPC,post,33.125,2222.0383
dec4,dHPC,post,33.1875,2140.4788
dec4,dHPC,post,33.25,2081.0583
dec4,dHPC,post,33.3125,2124.3008
dec4,dHPC,post,33.375,2332.2405
dec4,dHPC,post,33.4375,2136.0327
dec4,dHPC,post,33.5,1996.3154
dec4,dHPC,post,33.5625,1879.1091
dec4,dHPC,post,33.625,1633.8066
dec4,dHPC,post,33.6875,2142.9126
dec4,dHPC,post,33.75,2411.0576
dec4,dHPC,post,33.8125,1810.8973
dec4,dHPC,post,33.875,2224.021
dec4,dHPC,post,33.9375,2321.675
dec4,dHPC,post,34.0,2221.7295
dec4,dHPC,post,34.0625,2355.9675
dec4,dHPC,post,34.125,1924.9792
dec4,dHPC,post,34.1875,2038.2019
dec4,dHPC,post,34.25,2145.8877
dec4,dHPC,post,34.3125,2285.524
dec4,dHPC,post,34.375,2481.4211
dec4,dHPC,post,34.4375,2261.51
dec4,dHPC,post,34.5,2084.5247
dec4,dHPC,post,34.5625,2158.0269
dec4,dHPC,post,34.625,2280.5745
dec4,dHPC,post,34.6875,1996.623
dec4,dHPC,post,34.75,1993.81
dec4,dHPC,post,34.8125,2115.5667
dec4,dHPC,post,34.875,2155.8992
dec4,dHPC,post,34.9375,2045.5028
dec4,dHPC,post,35.0,1908.4873
dec4,dHPC,post,35.0625,2059.172
dec4,dHPC,post,35.125,2159.6677
dec4,dHPC,post,35.1875,1760.1442
dec4,dHPC,post,35.25,1869.2219
dec4,dHPC,post,35.3125,1762.8047
dec4,dHPC,post,35.375,1943.0715
dec4,dHPC,post,35.4375,2048.7651
dec4,dHPC,post,35.5,1882.2079
dec4,dHPC,post,35.5625,1917.4149
dec4,dHPC,post,35.625,2140.535
dec4,dHPC,post,35.6875,2076.485
dec4,dHPC,post,35.75,2162.903
dec4,dHPC,post,35.8125,2224.0605
dec4,dHPC,post,35.875,2235.8347
dec4,dHPC,post,35.9375,1814.2466
dec4,dHPC,post,36.0,1903.0448
dec4,dHPC,post,36.0625,1861.735
dec4,dHPC,post,36.125,1607.7379
dec4,dHPC,post,36.1875,1637.4697
dec4,dHPC,post,36.25,1847.4862
dec4,dHPC,post,36.3125,1989.3726
dec4,dHPC,post,36.375,1755.5697
dec4,dHPC,post,36.4375,1789.6885
dec4,dHPC,post,36.5,1755.0834
dec4,dHPC,post,36.5625,1937.5946
dec4,dHPC,post,36.625,1927.2566
dec4,dHPC,post,36.6875,1627.9447
dec4,dHPC,post,36.75,1739.1412
dec4,dHPC,post,36.8125,1834.1066
dec4,dHPC,post,36.875,2111.7104
dec4,dHPC,post,36.9375,2207.5652
dec4,dHPC,post,37.0,1973.2911
dec4,dHPC,post,37.0625,2195.1704
dec4,dHPC,post,37.125,2143.3362
dec4,dHPC,post,37.1875,2008.569
dec4,dHPC,post,37.25,1877.8733
dec4,dHPC,post,37.3125,1448.7484
dec4,dHPC,post,37.375,1611.7832
dec4,dHPC,post,37.4375,1532.8217
dec4,dHPC,post,37.5,1743.2891
dec4,dHPC,post,37.5625,1572.644
dec4,dHPC,post,37.625,1275.3588
dec4,dHPC,post,37.6875,1293.808
dec4,dHPC,post,37.75,1471.0044
dec4,dHPC,post,37.8125,1523.9517
dec4,dHPC,post,37.875,1394.0273
dec4,dHPC,post,37.9375,1692.787
dec4,dHPC,post,38.0,2134.7205
dec4,dHPC,post,38.0625,1568.7131
dec4,dHPC,post,38.125,1792.6105
dec4,dHPC,post,38.1875,1930.0726
dec4,dHPC,post,38.25,1778.4528
dec4,dHPC,post,38.3125,1627.2219
dec4,dHPC,post,38.375,1793.4282
dec4,dHPC,post,38.4375,2023.0936
dec4,dHPC,post,38.5,1939.0238
dec4,dHPC,post,38.5625,1928.3812
dec4,dHPC,post,38.625,1590.6035
dec4,dHPC,post,38.6875,1506.7727
dec4,dHPC,post,38.75,1755.1216
dec4,dHPC,post,38.8125,1877.8596
dec4,dHPC,post,38.875,1782.1362
dec4,dHPC,post,38.9375,1485.8121
dec4,dHPC,post,39.0,1518.8434
dec4,dHPC,post,39.0625,1546.1307
dec4,dHPC,post,39.125,1511.3323
dec4,dHPC,post,39.1875,1407.9728
dec4,dHPC,post,39.25,1389.0461
dec4,dHPC,post,39.3125,1479.4962
dec4,dHPC,post,39.375,1490.5695
dec4,dHPC,post,39.4375,1644.3796
dec4,dHPC,post,39.5,1548.1971
dec4,dHPC,post,39.5625,1584.5118
dec4,dHPC,post,39.625,1688.0314
dec4,dHPC,post,39.6875,1660.0311
dec4,dHPC,post,39.75,1733.2144
dec4,dHPC,post,39.8125,1388.7454
dec4,dHPC,post,39.875,1540.642
dec4,dHPC,post,39.9375,1638.2163
dec4,dHPC,post,40.0,1500.1907
dec4,dHPC,post,40.0625,1542.4882
dec4,dHPC,post,40.125,1392.5127
dec4,dHPC,post,40.1875,1627.4468
dec4,dHPC,post,40.25,1694.5461
dec4,dHPC,post,40.3125,1527.3398
dec4,dHPC,post,40.375,1720.04
dec4,dHPC,post,40.4375,1881.8386
dec4,dHPC,post,40.5,1854.3429
dec4,dHPC,post,40.5625,1729.4369
dec4,dHPC,post,40.625,1661.5157
dec4,dHPC,post,40.6875,1652.2871
dec4,dHPC,post,40.75,1387.8794
dec4,dHPC,post,40.8125,1251.4825
dec4,dHPC,post,40.875,1265.7327
dec4,dHPC,post,40.9375,1375.067
dec4,dHPC,post,41.0,1350.1226
dec4,dHPC,post,41.0625,1380.9828
dec4,dHPC,post,41.125,1503.0344
dec4,dHPC,post,41.1875,1692.2302
dec4,dHPC,post,41.25,1659.3827
dec4,dHPC,post,41.3125,1624.6174
dec4,dHPC,post,41.375,1636.4215
dec4,dHPC,post,41.4375,1457.8363
dec4,dHPC,post,41.5,1571.8911
dec4,dHPC,post,41.5625,1607.2568
dec4,dHPC,post,41.625,1429.3129
dec4,dHPC,post,41.6875,1418.4137
dec4,dHPC,post,41.75,1495.8425
dec4,dHPC,post,41.8125,1575.3733
dec4,dHPC,post,41.875,1419.4247
dec4,dHPC,post,41.9375,1361.3956
dec4,dHPC,post,42.0,1344.6715
dec4,dHPC,post,42.0625,1403.8701
dec4,dHPC,post,42.125,1410.7335
dec4,dHPC,post,42.1875,1366.5531
dec4,dHPC,post,42.25,1402.445
dec4,dHPC,post,42.3125,1309.897
dec4,dHPC,post,42.375,1470.7632
dec4,dHPC,post,42.4375,1361.1378
dec4,dHPC,post,42.5,1286.6229
dec4,dHPC,post,42.5625,1282.251
dec4,dHPC,post,42.625,1242.0427
dec4,dHPC,post,42.6875,1132.5591
dec4,dHPC,post,42.75,1150.0133
dec4,dHPC,post,42.8125,1255.7048
dec4,dHPC,post,42.875,1353.3263
dec4,dHPC,post,42.9375,1365.6031
dec4,dHPC,post,43.0,1407.629
dec4,dHPC,post,43.0625,1359.6945
dec4,dHPC,post,43.125,1558.6931
dec4,dHPC,post,43.1875,1546.259
dec4,dHPC,post,43.25,1235.8362
dec4,dHPC,post,43.3125,1085.4316
dec4,dHPC,post,43.375,1258.887
dec4,dHPC,post,43.4375,1543.5598
dec4,dHPC,post,43.5,1577.3417
dec4,dHPC,post,43.5625,1336.8634
dec4,dHPC,post,43.625,1192.4062
dec4,dHPC,post,43.6875,1192.3389
dec4,dHPC,post,43.75,1204.2344
dec4,dHPC,post,43.8125,1190.8535
dec4,dHPC,post,43.875,1266.0779
dec4,dHPC,post,43.9375,1277.4689
dec4,dHPC,post,44.0,1288.8811
dec4,dHPC,post,44.0625,1183.0847
dec4,dHPC,post,44.125,1463.8639
dec4,dHPC,post,44.1875,1223.5275
dec4,dHPC,post,44.25,1185.3068
dec4,dHPC,post,44.3125,1389.9801
dec4,dHPC,post,44.375,1262.0801
dec4,dHPC,post,44.4375,1315.1957
dec4,dHPC,post,44.5,1225.7759
dec4,dHPC,post,44.5625,1188.6581
dec4,dHPC,post,44.625,1004.5552
dec4,dHPC,post,44.6875,1006.2912
dec4,dHPC,post,44.75,1027.5955
dec4,dHPC,post,44.8125,1193.0692
dec4,dHPC,post,44.875,1397.2206
dec4,dHPC,post,44.9375,1185.886
dec4,dHPC,post,45.0,1303.6707
dec4,dHPC,post,45.0625,1214.8329
dec4,dHPC,post,45.125,1056.161
dec4,dHPC,post,45.1875,1042.6791
dec4,dHPC,post,45.25,1066.7067
dec4,dHPC,post,45.3125,1160.963
dec4,dHPC,post,45.375,1326.787
dec4,dHPC,post,45.4375,1196.3904
dec4,dHPC,post,45.5,1230.0222
dec4,dHPC,post,45.5625,1211.0944
dec4,dHPC,post,45.625,1362.0743
dec4,dHPC,post,45.6875,1347.6372
dec4,dHPC,post,45.75,1153.6198
dec4,dHPC,post,45.8125,978.5399
dec4,dHPC,post,45.875,1054.884
dec4,dHPC,post,45.9375,1191.324
dec4,dHPC,post,46.0,1076.5084
dec4,dHPC,post,46.0625,950.55084
dec4,dHPC,post,46.125,999.938
dec4,dHPC,post,46.1875,1147.4597
dec4,dHPC,post,46.25,1166.1069
dec4,dHPC,post,46.3125,996.3068
dec4,dHPC,post,46.375,1207.3428
dec4,dHPC,post,46.4375,1288.6923
dec4,dHPC,post,46.5,1111.3639
dec4,dHPC,post,46.5625,1197.7588
dec4,dHPC,post,46.625,1136.7599
dec4,dHPC,post,46.6875,1172.061
dec4,dHPC,post,46.75,1162.555
dec4,dHPC,post,46.8125,1110.4585
dec4,dHPC,post,46.875,1126.0353
dec4,dHPC,post,46.9375,1064.7516
dec4,dHPC,post,47.0,1046.3635
dec4,dHPC,post,47.0625,997.2214
dec4,dHPC,post,47.125,947.4438
dec4,dHPC,post,47.1875,900.75183
dec4,dHPC,post,47.25,847.49445
dec4,dHPC,post,47.3125,1042.7554
dec4,dHPC,post,47.375,1108.6656
dec4,dHPC,post,47.4375,1169.9614
dec4,dHPC,post,47.5,1223.4244
dec4,dHPC,post,47.5625,1118.5901
dec4,dHPC,post,47.625,1128.3231
dec4,dHPC,post,47.6875,1215.914
dec4,dHPC,post,47.75,1203.8916
dec4,dHPC,post,47.8125,1093.575
dec4,dHPC,post,47.875,1141.1268
dec4,dHPC,post,47.9375,1256.0186
dec4,dHPC,post,48.0,1241.1133
dec4,dHPC,post,48.0625,1053.497
dec4,dHPC,post,48.125,1061.3029
dec4,dHPC,post,48.1875,1147.6593
dec4,dHPC,post,48.25,1166.261
dec4,dHPC,post,48.3125,1083.8004
dec4,dHPC,post,48.375,889.19434
dec4,dHPC,post,48.4375,973.3613
dec4,dHPC,post,48.5,1000.75604
dec4,dHPC,post,48.5625,1044.5582
dec4,dHPC,post,48.625,1043.2384
dec4,dHPC,post,48.6875,938.052
dec4,dHPC,post,48.75,1010.8712
dec4,dHPC,post,48.8125,1128.893
dec4,dHPC,post,48.875,968.51807
dec4,dHPC,post,48.9375,959.8252
dec4,dHPC,post,49.0,851.6162
dec4,dHPC,post,49.0625,929.38544
dec4,dHPC,post,49.125,1169.5867
dec4,dHPC,post,49.1875,1044.064
dec4,dHPC,post,49.25,983.72095
dec4,dHPC,post,49.3125,957.1311
dec4,dHPC,post,49.375,1086.835
dec4,dHPC,post,49.4375,951.6566
dec4,dHPC,post,49.5,945.9925
dec4,dHPC,post,49.5625,1085.6167
dec4,dHPC,post,49.625,1027.8905
dec4,dHPC,post,49.6875,1072.7096
dec4,dHPC,post,49.75,1040.5803
dec4,dHPC,post,49.8125,903.31
dec4,dHPC,post,49.875,1056.0131
dec4,dHPC,post,49.9375,1083.9149
dec4,dHPC,post,50.0,878.5966
dec4,dHPC,post,50.0625,927.6748
dec4,dHPC,post,50.125,926.0233
dec4,dHPC,post,50.1875,863.27325
dec4,dHPC,post,50.25,874.86725
dec4,dHPC,post,50.3125,934.89087
dec4,dHPC,post,50.375,962.42896
dec4,dHPC,post,50.4375,1058.8989
dec4,dHPC,post,50.5,931.1186
dec4,dHPC,post,50.5625,837.30566
dec4,dHPC,post,50.625,999.15814
dec4,dHPC,post,50.6875,993.4491
dec4,dHPC,post,50.75,883.88806
dec4,dHPC,post,50.8125,914.2428
dec4,dHPC,post,50.875,895.54877
dec4,dHPC,post,50.9375,941.1983
dec4,dHPC,post,51.0,1025.5563
dec4,dHPC,post,51.0625,863.9643
dec4,dHPC,post,51.125,868.32855
dec4,dHPC,post,51.1875,811.55817
dec4,dHPC,post,51.25,847.728
dec4,dHPC,post,51.3125,853.9606
dec4,dHPC,post,51.375,919.7775
dec4,dHPC,post,51.4375,917.4976
dec4,dHPC,post,51.5,807.8407
dec4,dHPC,post,51.5625,793.7411
dec4,dHPC,post,51.625,775.95337
dec4,dHPC,post,51.6875,730.7391
dec4,dHPC,post,51.75,881.7558
dec4,dHPC,post,51.8125,993.6295
dec4,dHPC,post,51.875,865.6328
dec4,dHPC,post,51.9375,891.29065
dec4,dHPC,post,52.0,984.2919
dec4,dHPC,post,52.0625,852.1257
dec4,dHPC,post,52.125,798.12494
dec4,dHPC,post,52.1875,899.26843
dec4,dHPC,post,52.25,868.04553
dec4,dHPC,post,52.3125,893.5636
dec4,dHPC,post,52.375,973.79193
dec4,dHPC,post,52.4375,1020.9194
dec4,dHPC,post,52.5,828.5317
dec4,dHPC,post,52.5625,793.5359
dec4,dHPC,post,52.625,722.5971
dec4,dHPC,post,52.6875,798.82434
dec4,dHPC,post,52.75,921.3621
dec4,dHPC,post,52.8125,890.00714
dec4,dHPC,post,52.875,819.9147
dec4,dHPC,post,52.9375,825.14417
dec4,dHPC,post,53.0,845.1594
dec4,dHPC,post,53.0625,945.8731
dec4,dHPC,post,53.125,843.87933
dec4,dHPC,post,53.1875,778.5591
dec4,dHPC,post,53.25,821.1944
dec4,dHPC,post,53.3125,846.67645
dec4,dHPC,post,53.375,811.8728
dec4,dHPC,post,53.4375,862.92957
dec4,dHPC,post,53.5,798.8395
dec4,dHPC,post,53.5625,820.59283
dec4,dHPC,post,53.625,787.42786
dec4,dHPC,post,53.6875,814.2733
dec4,dHPC,post,53.75,737.9419
dec4,dHPC,post,53.8125,735.23914
dec4,dHPC,post,53.875,861.5939
dec4,dHPC,post,53.9375,927.2372
dec4,dHPC,post,54.0,941.11835
dec4,dHPC,post,54.0625,944.2288
dec4,dHPC,post,54.125,802.11975
dec4,dHPC,post,54.1875,728.47675
dec4,dHPC,post,54.25,654.3246
dec4,dHPC,post,54.3125,693.1061
dec4,dHPC,post,54.375,761.41016
dec4,dHPC,post,54.4375,817.9949
dec4,dHPC,post,54.5,809.812
dec4,dHPC,post,54.5625,844.55316
dec4,dHPC,post,54.625,851.1489
dec4,dHPC,post,54.6875,662.1305
dec4,dHPC,post,54.75,686.94324
dec4,dHPC,post,54.8125,812.1246
dec4,dHPC,post,54.875,756.7213
dec4,dHPC,post,54.9375,775.4114
dec4,dHPC,post,55.0,680.17017
dec4,dHPC,post,55.0625,620.9796
dec4,dHPC,post,55.125,754.61005
dec4,dHPC,post,55.1875,734.96826
dec4,dHPC,post,55.25,548.16766
dec4,dHPC,post,55.3125,610.4869
dec4,dHPC,post,55.375,737.752
dec4,dHPC,post,55.4375,796.8436
dec4,dHPC,post,55.5,844.1551
dec4,dHPC,post,55.5625,868.1239
dec4,dHPC,post,55.625,796.0418
dec4,dHPC,post,55.6875,767.9547
dec4,dHPC,post,55.75,746.42456
dec4,dHPC,post,55.8125,830.92444
dec4,dHPC,post,55.875,808.7311
dec4,dHPC,post,55.9375,724.2544
dec4,dHPC,post,56.0,800.1089
dec4,dHPC,post,56.0625,803.79584
dec4,dHPC,post,56.125,851.31744
dec4,dHPC,post,56.1875,846.8311
dec4,dHPC,post,56.25,767.9454
dec4,dHPC,post,56.3125,652.05444
dec4,dHPC,post,56.375,753.46875
dec4,dHPC,post,56.4375,746.26184
dec4,dHPC,post,56.5,722.9255
dec4,dHPC,post,56.5625,730.2317
dec4,dHPC,post,56.625,662.11664
dec4,dHPC,post,56.6875,642.578
dec4,dHPC,post,56.75,650.3933
dec4,dHPC,post,56.8125,669.01135
dec4,dHPC,post,56.875,783.63696
dec4,dHPC,post,56.9375,739.7982
dec4,dHPC,post,57.0,885.57306
dec4,dHPC,post,57.0625,719.3578
dec4,dHPC,post,57.125,700.726
dec4,dHPC,post,57.1875,702.6082
dec4,dHPC,post,57.25,632.08673
dec4,dHPC,post,57.3125,776.78766
dec4,dHPC,post,57.375,720.5166
dec4,dHPC,post,57.4375,663.07935
dec4,dHPC,post,57.5,732.8543
dec4,dHPC,post,57.5625,734.7516
dec4,dHPC,post,57.625,782.0002
dec4,dHPC,post,57.6875,712.0586
dec4,dHPC,post,57.75,710.8733
dec4,dHPC,post,57.8125,743.76355
dec4,dHPC,post,57.875,862.3757
dec4,dHPC,post,57.9375,866.73096
dec4,dHPC,post,58.0,750.0478
dec4,dHPC,post,58.0625,680.65247
dec4,dHPC,post,58.125,818.66595
dec4,dHPC,post,58.1875,889.26636
dec4,dHPC,post,58.25,783.87335
dec4,dHPC,post,58.3125,678.12177
dec4,dHPC,post,58.375,628.46747
dec4,dHPC,post,58.4375,654.8151
dec4,dHPC,post,58.5,672.69135
dec4,dHPC,post,58.5625,651.16895
dec4,dHPC,post,58.625,575.2575
dec4,dHPC,post,58.6875,617.0945
dec4,dHPC,post,58.75,610.55414
dec4,dHPC,post,58.8125,614.87384
dec4,dHPC,post,58.875,772.1071
dec4,dHPC,post,58.9375,741.2706
dec4,dHPC,post,59.0,731.79016
dec4,dHPC,post,59.0625,629.5119
dec4,dHPC,post,59.125,609.3217
dec4,dHPC,post,59.1875,655.16
dec4,dHPC,post,59.25,681.2208
dec4,dHPC,post,59.3125,769.0138
dec4,dHPC,post,59.375,669.7058
dec4,dHPC,post,59.4375,633.3663
dec4,dHPC,post,59.5,700.1567
dec4,dHPC,post,59.5625,698.93353
dec4,dHPC,post,59.625,653.3909
dec4,dHPC,post,59.6875,526.2445
dec4,dHPC,post,59.75,521.92645
dec4,dHPC,post,59.8125,561.8406
dec4,dHPC,post,59.875,536.1951
dec4,dHPC,post,59.9375,609.0752
dec4,dHPC,post,60.0,592.1664
dec4,dHPC,post,60.0625,567.0827
dec4,dHPC,post,60.125,589.7845
dec4,dHPC,post,60.1875,690.43555
dec4,dHPC,post,60.25,717.62506
dec4,dHPC,post,60.3125,673.4494
dec4,dHPC,post,60.375,640.199
dec4,dHPC,post,60.4375,589.35077
dec4,dHPC,post,60.5,645.48926
dec4,dHPC,post,60.5625,603.7009
dec4,dHPC,post,60.625,686.6612
dec4,dHPC,post,60.6875,705.675
dec4,dHPC,post,60.75,659.53534
dec4,dHPC,post,60.8125,615.71063
dec4,dHPC,post,60.875,582.48975
dec4,dHPC,post,60.9375,599.11035
dec4,dHPC,post,61.0,626.85175
dec4,dHPC,post,61.0625,604.8874
dec4,dHPC,post,61.125,663.0989
dec4,dHPC,post,61.1875,679.4285
dec4,dHPC,post,61.25,613.61884
dec4,dHPC,post,61.3125,562.43304
dec4,dHPC,post,61.375,488.8167
dec4,dHPC,post,61.4375,641.3149
dec4,dHPC,post,61.5,759.0511
dec4,dHPC,post,61.5625,737.14844
dec4,dHPC,post,61.625,663.97455
dec4,dHPC,post,61.6875,663.1428
dec4,dHPC,post,61.75,593.36005
dec4,dHPC,post,61.8125,615.3928
dec4,dHPC,post,61.875,613.75366
dec4,dHPC,post,61.9375,565.8452
dec4,dHPC,post,62.0,579.71674
dec4,dHPC,post,62.0625,533.8834
dec4,dHPC,post,62.125,500.24353
dec4,dHPC,post,62.1875,515.664
dec4,dHPC,post,62.25,548.25415
dec4,dHPC,post,62.3125,492.91452
dec4,dHPC,post,62.375,525.23535
dec4,dHPC,post,62.4375,587.85535
dec4,dHPC,post,62.5,634.84863
dec4,dHPC,post,62.5625,656.72125
dec4,dHPC,post,62.625,537.6692
dec4,dHPC,post,62.6875,534.15607
dec4,dHPC,post,62.75,586.65015
dec4,dHPC,post,62.8125,558.6705
dec4,dHPC,post,62.875,642.2407
dec4,dHPC,post,62.9375,688.6481
dec4,dHPC,post,63.0,608.8061
dec4,dHPC,post,63.0625,559.7315
dec4,dHPC,post,63.125,619.4632
dec4,dHPC,post,63.1875,575.61316
dec4,dHPC,post,63.25,518.5031
dec4,dHPC,post,63.3125,493.81943
dec4,dHPC,post,63.375,625.9765
dec4,dHPC,post,63.4375,617.48596
dec4,dHPC,post,63.5,529.78864
dec4,dHPC,post,63.5625,576.57697
dec4,dHPC,post,63.625,542.6951
dec4,dHPC,post,63.6875,540.3612
dec4,dHPC,post,63.75,562.83606
dec4,dHPC,post,63.8125,523.3387
dec4,dHPC,post,63.875,479.865
dec4,dHPC,post,63.9375,490.87573
dec4,dHPC,post,64.0,501.5114
dec4,dHPC,post,64.0625,571.8346
dec4,dHPC,post,64.125,508.4171
dec4,dHPC,post,64.1875,476.427
dec4,dHPC,post,64.25,582.1849
dec4,dHPC,post,64.3125,616.3607
dec4,dHPC,post,64.375,521.04175
dec4,dHPC,post,64.4375,571.44965
dec4,dHPC,post,64.5,507.8909
dec4,dHPC,post,64.5625,496.7056
dec4,dHPC,post,64.625,438.8307
dec4,dHPC,post,64.6875,394.97046
dec4,dHPC,post,64.75,437.25394
dec4,dHPC,post,64.8125,522.4974
dec4,dHPC,post,64.875,525.41394
dec4,dHPC,post,64.9375,593.1694
dec4,dHPC,post,65.0,555.2057
dec4,dHPC,post,65.0625,484.13068
dec4,dHPC,post,65.125,497.9495
dec4,dHPC,post,65.1875,466.96896
dec4,dHPC,post,65.25,496.74017
dec4,dHPC,post,65.3125,533.2955
dec4,dHPC,post,65.375,511.0251
dec4,dHPC,post,65.4375,510.464
