session,region,state,event_type,time_s,amplitude_z
dec4,dHPC,baseline,positive_slow_deflection,246.416,2.404928146590118
dec4,dHPC,baseline,negative_slow_deflection,246.612,-3.0822017546635143
dec4,dHPC,baseline,positive_slow_deflection,247.396,2.173656293372422
dec4,dHPC,baseline,negative_slow_deflection,247.82,-2.766487935072001
dec4,dHPC,baseline,negative_slow_deflection,248.092,-1.774100806721517
dec4,dHPC,baseline,positive_slow_deflection,248.308,2.109251910361009
dec4,dHPC,baseline,negative_slow_deflection,248.48,-1.7549324529803252
dec4,dHPC,baseline,negative_slow_deflection,249.304,-3.5694007566142023
dec4,dHPC,baseline,positive_slow_deflection,249.664,2.910117856561266
dec4,dHPC,baseline,negative_slow_deflection,250.928,-1.5165380710517786
dec4,dHPC,baseline,negative_slow_deflection,251.332,-2.159742521236646
dec4,dHPC,baseline,negative_slow_deflection,252.128,-1.5190044199482708
dec4,dHPC,baseline,positive_slow_deflection,252.28,3.5685815508785117
dec4,dHPC,baseline,negative_slow_deflection,252.468,-2.84489466568517
dec4,dHPC,baseline,positive_slow_deflection,253.24,2.108323114850715
dec4,dHPC,baseline,negative_slow_deflection,253.772,-1.717404719670013
dec4,dHPC,baseline,negative_slow_deflection,256.36,-1.9139377546233178
dec4,dHPC,baseline,negative_slow_deflection,257.024,-1.8071566758035005
dec4,dHPC,baseline,positive_slow_deflection,257.308,2.2541789652452393
dec4,dHPC,baseline,negative_slow_deflection,257.624,-2.5237867535707763
dec4,dHPC,baseline,negative_slow_deflection,258.004,-2.251453858844215
dec4,dHPC,baseline,negative_slow_deflection,259.388,-1.629994623279941
dec4,dHPC,baseline,negative_slow_deflection,259.768,-4.2867323842424545
dec4,dHPC,baseline,positive_slow_deflection,259.944,3.778293483134265
dec4,dHPC,baseline,negative_slow_deflection,260.132,-2.891064215657273
dec4,dHPC,baseline,positive_slow_deflection,260.356,1.5392463347423107
dec4,dHPC,baseline,positive_slow_deflection,260.704,1.649967521881165
dec4,dHPC,baseline,negative_slow_deflection,260.9,-2.223099336886276
dec4,dHPC,baseline,negative_slow_deflection,261.68,-2.2501292955965932
dec4,dHPC,baseline,positive_slow_deflection,262.284,3.936526830632907
dec4,dHPC,baseline,negative_slow_deflection,262.48,-2.1006513533525157
dec4,dHPC,baseline,negative_slow_deflection,263.164,-2.5897216455835794
dec4,dHPC,baseline,positive_slow_deflection,263.508,2.2609440657640723
dec4,dHPC,baseline,negative_slow_deflection,263.836,-2.0926315485454645
dec4,dHPC,baseline,negative_slow_deflection,264.272,-1.746969521548492
dec4,dHPC,baseline,positive_slow_deflection,265.42,1.5630589164644944
dec4,dHPC,baseline,negative_slow_deflection,265.572,-2.0658596486790777
dec4,dHPC,baseline,negative_slow_deflection,266.024,-2.359856069509456
dec4,dHPC,baseline,positive_slow_deflection,266.204,2.1144683966765707
dec4,dHPC,baseline,negative_slow_deflection,267.128,-2.0824855030510863
dec4,dHPC,baseline,positive_slow_deflection,267.336,1.720684551464489
dec4,dHPC,baseline,negative_slow_deflection,267.516,-1.646023689483558
dec4,dHPC,baseline,negative_slow_deflection,268.108,-1.9097230323742234
dec4,dHPC,baseline,negative_slow_deflection,268.668,-2.2566192212069924
dec4,dHPC,baseline,positive_slow_deflection,268.848,3.5165921506293474
dec4,dHPC,baseline,negative_slow_deflection,269.26,-3.143728423566513
dec4,dHPC,baseline,positive_slow_deflection,269.536,1.5264671516271675
dec4,dHPC,baseline,positive_slow_deflection,269.92,1.9635849132041006
dec4,dHPC,baseline,negative_slow_deflection,270.224,-1.921937712041372
dec4,dHPC,baseline,positive_slow_deflection,270.396,2.9311658595639254
dec4,dHPC,baseline,negative_slow_deflection,270.552,-2.5619121414526767
dec4,dHPC,baseline,positive_slow_deflection,271.068,3.728293282332274
dec4,dHPC,baseline,negative_slow_deflection,271.292,-2.3621766445219032
dec4,dHPC,baseline,negative_slow_deflection,272.212,-1.5800263341961849
dec4,dHPC,baseline,positive_slow_deflection,272.368,2.3944235137415726
dec4,dHPC,baseline,negative_slow_deflection,273.02,-3.935182156100208
dec4,dHPC,baseline,positive_slow_deflection,273.224,2.382213751558661
dec4,dHPC,baseline,negative_slow_deflection,274.624,-2.764891987754484
dec4,dHPC,baseline,positive_slow_deflection,274.768,1.6334802544005078
dec4,dHPC,baseline,negative_slow_deflection,274.9,-1.6152375761138411
dec4,dHPC,baseline,positive_slow_deflection,275.504,2.0260671014725333
dec4,dHPC,baseline,positive_slow_deflection,275.804,2.316915940163504
dec4,dHPC,baseline,negative_slow_deflection,276.096,-2.0102160656720245
dec4,dHPC,baseline,positive_slow_deflection,276.68,3.1502338980037194
dec4,dHPC,baseline,negative_slow_deflection,278.12,-2.0982587180635894
dec4,dHPC,baseline,negative_slow_deflection,279.204,-1.5239188912440906
dec4,dHPC,baseline,negative_slow_deflection,280.244,-2.8559482863974717
dec4,dHPC,baseline,positive_slow_deflection,280.416,1.6468775762365104
dec4,dHPC,baseline,negative_slow_deflection,281.192,-1.5395067634435489
dec4,dHPC,baseline,positive_slow_deflection,281.548,1.7697500442452783
dec4,dHPC,baseline,negative_slow_deflection,281.716,-2.7231446894339095
dec4,dHPC,baseline,positive_slow_deflection,282.296,3.879219096458652
dec4,dHPC,baseline,negative_slow_deflection,283.032,-2.489492987755314
dec4,dHPC,baseline,positive_slow_deflection,283.68,1.7750993978602516
dec4,dHPC,baseline,positive_slow_deflection,284.296,2.1707593569873063
dec4,dHPC,baseline,negative_slow_deflection,284.536,-2.84155637070104
dec4,dHPC,baseline,positive_slow_deflection,285.188,1.8980853313216304
dec4,dHPC,baseline,negative_slow_deflection,285.584,-1.8764678062011793
dec4,dHPC,baseline,negative_slow_deflection,286.736,-2.339543911260755
dec4,dHPC,baseline,positive_slow_deflection,286.936,2.0950287088278765
dec4,dHPC,baseline,negative_slow_deflection,287.372,-1.5106713327569976
dec4,dHPC,baseline,positive_slow_deflection,288.044,1.661069950995872
dec4,dHPC,baseline,negative_slow_deflection,288.244,-1.9970500608551425
dec4,dHPC,baseline,positive_slow_deflection,288.428,2.5639017325671394
dec4,dHPC,baseline,negative_slow_deflection,288.896,-2.777725533360009
dec4,dHPC,baseline,positive_slow_deflection,289.732,1.7845330646153608
dec4,dHPC,baseline,negative_slow_deflection,292.248,-3.265505241195206
dec4,dHPC,baseline,positive_slow_deflection,292.452,1.5039318913652329
dec4,dHPC,baseline,positive_slow_deflection,293.004,1.7891967731987308
dec4,dHPC,baseline,positive_slow_deflection,293.712,1.8359619245044443
dec4,dHPC,baseline,negative_slow_deflection,293.856,-1.7955640290111472
dec4,dHPC,baseline,negative_slow_deflection,294.4,-1.572803587135613
dec4,dHPC,baseline,positive_slow_deflection,294.576,3.5598812826463613
dec4,dHPC,baseline,negative_slow_deflection,294.736,-3.2417506563605913
dec4,dHPC,baseline,positive_slow_deflection,295.16,1.5299528652970875
dec4,dHPC,baseline,negative_slow_deflection,295.344,-1.8897871529690273
dec4,dHPC,baseline,positive_slow_deflection,295.512,2.272874361983715
dec4,dHPC,baseline,negative_slow_deflection,295.744,-2.925272401754019
dec4,dHPC,baseline,positive_slow_deflection,296.36,2.1519496679393058
dec4,dHPC,baseline,positive_slow_deflection,296.736,1.925011967334441
dec4,dHPC,baseline,negative_slow_deflection,297.08,-2.738370801573007
dec4,dHPC,baseline,positive_slow_deflection,297.236,1.729710734262365
dec4,dHPC,baseline,positive_slow_deflection,297.668,1.8874678736249004
dec4,dHPC,baseline,negative_slow_deflection,298.592,-2.4274798122517383
dec4,dHPC,baseline,positive_slow_deflection,300.644,1.7747398819787341
dec4,dHPC,baseline,negative_slow_deflection,300.86,-2.763861367562225
dec4,dHPC,baseline,positive_slow_deflection,301.076,1.7440727287455386
dec4,dHPC,baseline,positive_slow_deflection,301.412,2.0558787326803025
dec4,dHPC,baseline,positive_slow_deflection,302.312,2.3635971849902195
dec4,dHPC,baseline,negative_slow_deflection,302.464,-2.180031329166882
dec4,dHPC,baseline,negative_slow_deflection,303.324,-2.2585270142093767
dec4,dHPC,baseline,positive_slow_deflection,303.472,2.6291120739483143
dec4,dHPC,baseline,negative_slow_deflection,303.624,-2.0814840678062354
dec4,dHPC,baseline,negative_slow_deflection,303.992,-1.5420626153897345
dec4,dHPC,baseline,positive_slow_deflection,304.176,1.798768676455855
dec4,dHPC,baseline,negative_slow_deflection,304.624,-3.6715090407922277
dec4,dHPC,baseline,positive_slow_deflection,304.88,2.777362590821625
dec4,dHPC,baseline,negative_slow_deflection,305.036,-2.7365681769038526
dec4,dHPC,baseline,positive_slow_deflection,305.736,1.6388190167659953
dec4,dHPC,baseline,negative_slow_deflection,305.884,-1.7378642137734965
dec4,dHPC,baseline,positive_slow_deflection,306.08,2.115438780836686
dec4,dHPC,baseline,negative_slow_deflection,306.672,-2.133175539459083
dec4,dHPC,baseline,positive_slow_deflection,307.068,3.7137460296820906
dec4,dHPC,baseline,negative_slow_deflection,307.256,-2.232820391969661
dec4,dHPC,baseline,positive_slow_deflection,307.416,2.254000432681448
dec4,dHPC,baseline,negative_slow_deflection,307.58,-2.6237481145182806
dec4,dHPC,baseline,positive_slow_deflection,308.172,2.397835266275764
dec4,dHPC,baseline,negative_slow_deflection,308.684,-4.357690647415162
dec4,dHPC,baseline,positive_slow_deflection,308.868,1.8409683164349067
dec4,dHPC,baseline,negative_slow_deflection,310.064,-1.5359171728587833
dec4,dHPC,baseline,positive_slow_deflection,311.272,1.9865146371459677
dec4,dHPC,baseline,negative_slow_deflection,311.512,-3.1816047800630503
dec4,dHPC,baseline,positive_slow_deflection,312.1,2.863531550278514
dec4,dHPC,baseline,negative_slow_deflection,312.26,-2.468269201904714
dec4,dHPC,baseline,positive_slow_deflection,312.956,2.786491877336926
dec4,dHPC,baseline,negative_slow_deflection,313.112,-2.0256889101853552
dec4,dHPC,baseline,positive_slow_deflection,313.3,2.1362728818032486
dec4,dHPC,baseline,negative_slow_deflection,313.532,-4.182194967824642
dec4,dHPC,baseline,positive_slow_deflection,314.136,1.7373724974892666
dec4,dHPC,baseline,negative_slow_deflection,314.432,-2.8606457526739626
dec4,dHPC,baseline,positive_slow_deflection,314.7,3.9805725802365415
dec4,dHPC,baseline,negative_slow_deflection,315.16,-2.6427863001802336
dec4,dHPC,baseline,negative_slow_deflection,315.716,-1.9055942543392383
dec4,dHPC,baseline,positive_slow_deflection,315.924,3.017382823641738
dec4,dHPC,baseline,negative_slow_deflection,316.78,-1.6841242188688337
dec4,dHPC,baseline,positive_slow_deflection,317.064,1.504543247013618
dec4,dHPC,baseline,negative_slow_deflection,317.204,-1.6376098505447658
dec4,dHPC,baseline,negative_slow_deflection,318.004,-3.8386878179128203
dec4,dHPC,baseline,positive_slow_deflection,318.172,2.2345709440606005
dec4,dHPC,baseline,positive_slow_deflection,318.444,1.7321450487213026
dec4,dHPC,baseline,negative_slow_deflection,320.06,-4.168976364647796
dec4,dHPC,baseline,positive_slow_deflection,320.232,2.428579588964972
dec4,dHPC,baseline,negative_slow_deflection,320.396,-2.37683937518097
dec4,dHPC,baseline,positive_slow_deflection,320.876,2.8275553106517566
dec4,dHPC,baseline,negative_slow_deflection,321.276,-2.301502144687914
dec4,dHPC,baseline,negative_slow_deflection,322.256,-2.2507771178713774
dec4,dHPC,baseline,positive_slow_deflection,322.452,3.3711762620563337
dec4,dHPC,baseline,positive_slow_deflection,325.472,1.5089178805517818
dec4,dHPC,baseline,negative_slow_deflection,326.332,-1.9462915778342778
dec4,dHPC,baseline,negative_slow_deflection,330.44,-2.641641215133351
dec4,dHPC,baseline,negative_slow_deflection,331.972,-1.7422432202903098
dec4,dHPC,baseline,negative_slow_deflection,333.44,-2.407808792645609
dec4,dHPC,baseline,positive_slow_deflection,333.904,1.727124338770908
dec4,dHPC,baseline,negative_slow_deflection,334.14,-2.9590335182936447
dec4,dHPC,baseline,negative_slow_deflection,335.252,-1.8027992904783863
dec4,dHPC,baseline,negative_slow_deflection,336.704,-2.1838656241345964
dec4,dHPC,baseline,positive_slow_deflection,337.368,1.6743340828640683
dec4,dHPC,baseline,negative_slow_deflection,337.864,-1.7168917938014658
dec4,dHPC,baseline,negative_slow_deflection,338.468,-1.7290987526916444
dec4,dHPC,baseline,positive_slow_deflection,338.696,2.531821414469452
dec4,dHPC,baseline,negative_slow_deflection,339.032,-4.004968130298362
dec4,dHPC,baseline,positive_slow_deflection,339.204,2.1620923488976893
dec4,dHPC,baseline,positive_slow_deflection,339.452,1.8560489828811995
dec4,dHPC,baseline,negative_slow_deflection,340.244,-2.162681519601477
dec4,dHPC,baseline,positive_slow_deflection,340.38,2.1198430405551463
dec4,dHPC,baseline,negative_slow_deflection,340.52,-2.3727935780319136
dec4,dHPC,baseline,positive_slow_deflection,341.392,1.5751611707850852
dec4,dHPC,baseline,negative_slow_deflection,341.616,-3.1655982689172606
dec4,dHPC,baseline,positive_slow_deflection,341.808,1.8566562755210707
dec4,dHPC,baseline,positive_slow_deflection,342.072,1.7704620872167887
dec4,dHPC,baseline,negative_slow_deflection,343.828,-1.6841591938901022
dec4,dHPC,baseline,positive_slow_deflection,343.976,1.9869986685518353
dec4,dHPC,baseline,positive_slow_deflection,344.724,2.600891735645665
dec4,dHPC,baseline,negative_slow_deflection,344.892,-2.704610471509532
dec4,dHPC,baseline,positive_slow_deflection,345.272,1.8592731496211987
dec4,dHPC,baseline,negative_slow_deflection,345.556,-3.487635462258845
dec4,dHPC,baseline,positive_slow_deflection,345.868,2.1569867107038134
dec4,dHPC,baseline,negative_slow_deflection,347.144,-1.8815277018789203
dec4,dHPC,baseline,positive_slow_deflection,347.308,1.5287854205502813
dec4,dHPC,baseline,positive_slow_deflection,347.676,1.8203258637650432
dec4,dHPC,baseline,positive_slow_deflection,348.888,1.7677136093048258
dec4,dHPC,baseline,negative_slow_deflection,349.2,-1.628762199311146
dec4,dHPC,baseline,positive_slow_deflection,349.476,1.597133029168521
dec4,dHPC,baseline,negative_slow_deflection,349.664,-2.005383841573255
dec4,dHPC,baseline,positive_slow_deflection,349.844,2.769980309136174
dec4,dHPC,baseline,negative_slow_deflection,350.072,-1.9021673487908277
dec4,dHPC,baseline,positive_slow_deflection,350.264,1.8452879710662897
dec4,dHPC,baseline,negative_slow_deflection,351.356,-1.9099150164905212
dec4,dHPC,baseline,positive_slow_deflection,352.068,1.8015962500896474
dec4,dHPC,baseline,negative_slow_deflection,352.24,-1.7809301009700682
dec4,dHPC,baseline,negative_slow_deflection,352.864,-4.044536907709075
dec4,dHPC,baseline,negative_slow_deflection,354.196,-3.455589154967863
dec4,dHPC,baseline,positive_slow_deflection,354.368,2.3349336943517986
dec4,dHPC,baseline,positive_slow_deflection,355.156,1.6692784899357487
dec4,dHPC,baseline,negative_slow_deflection,355.968,-2.996279298669168
dec4,dHPC,baseline,positive_slow_deflection,356.148,2.128018951770006
dec4,dHPC,baseline,positive_slow_deflection,357.128,1.9471878662920459
dec4,dHPC,baseline,negative_slow_deflection,357.556,-2.681097933636307
dec4,dHPC,baseline,negative_slow_deflection,358.4,-2.427012901824759
dec4,dHPC,baseline,positive_slow_deflection,358.784,2.3469159472803445
dec4,dHPC,baseline,negative_slow_deflection,359.092,-3.438431753292561
dec4,dHPC,baseline,positive_slow_deflection,359.276,2.832619263152041
dec4,dHPC,baseline,negative_slow_deflection,359.428,-3.2979187997593318
dec4,dHPC,baseline,positive_slow_deflection,359.572,2.179497742359975
dec4,dHPC,baseline,negative_slow_deflection,360.26,-1.898970278841836
dec4,dHPC,baseline,negative_slow_deflection,361.228,-1.8818545492693837
dec4,dHPC,baseline,positive_slow_deflection,361.464,2.632441894010655
dec4,dHPC,baseline,negative_slow_deflection,362.008,-2.764436553402781
dec4,dHPC,baseline,positive_slow_deflection,362.348,2.767382937358307
dec4,dHPC,baseline,negative_slow_deflection,362.512,-1.538595061927158
dec4,dHPC,baseline,positive_slow_deflection,362.808,3.3024381554062843
dec4,dHPC,baseline,negative_slow_deflection,363.004,-2.6536430415622276
dec4,dHPC,baseline,positive_slow_deflection,363.268,1.5219029202066743
dec4,dHPC,baseline,positive_slow_deflection,363.74,1.5901004046442142
dec4,dHPC,baseline,negative_slow_deflection,364.628,-1.7211429753822896
dec4,dHPC,baseline,positive_slow_deflection,365.34,1.7144694217169032
dec4,dHPC,baseline,negative_slow_deflection,365.532,-2.1799419521625376
dec4,dHPC,baseline,positive_slow_deflection,365.928,1.9473800798512342
dec4,dHPC,baseline,negative_slow_deflection,366.08,-2.737297958866207
dec4,dHPC,baseline,positive_slow_deflection,366.576,1.69886803002607
dec4,dHPC,baseline,negative_slow_deflection,367.424,-1.9786566738814972
dec4,dHPC,baseline,negative_slow_deflection,368.032,-2.4566477335877384
dec4,dHPC,baseline,negative_slow_deflection,369.292,-1.6263001330213054
dec4,dHPC,baseline,positive_slow_deflection,369.98,1.8726862695501263
dec4,dHPC,baseline,negative_slow_deflection,370.336,-1.9581465179765214
dec4,dHPC,baseline,negative_slow_deflection,370.648,-2.6754077776011926
dec4,dHPC,baseline,positive_slow_deflection,371.272,2.550528573081393
dec4,dHPC,baseline,negative_slow_deflection,371.484,-2.5455289982078857
dec4,dHPC,baseline,positive_slow_deflection,372.756,1.7896646068182027
dec4,dHPC,baseline,positive_slow_deflection,373.032,2.5161708458870042
dec4,dHPC,baseline,negative_slow_deflection,373.18,-1.659790516720865
dec4,dHPC,baseline,positive_slow_deflection,373.948,1.733059273691567
dec4,dHPC,baseline,negative_slow_deflection,375.648,-1.8548116116409141
dec4,dHPC,baseline,negative_slow_deflection,375.96,-2.8034200845310426
dec4,dHPC,baseline,positive_slow_deflection,376.256,2.6334285981130874
dec4,dHPC,baseline,negative_slow_deflection,376.504,-1.9987203824398427
dec4,dHPC,baseline,positive_slow_deflection,376.904,2.815775696988948
dec4,dHPC,baseline,negative_slow_deflection,377.572,-1.8330565254453823
dec4,dHPC,baseline,positive_slow_deflection,377.748,2.2441338307598637
dec4,dHPC,baseline,negative_slow_deflection,378.168,-2.7948457490890712
dec4,dHPC,baseline,positive_slow_deflection,378.376,2.1440196565602103
dec4,dHPC,baseline,negative_slow_deflection,379.528,-2.208895870992254
dec4,dHPC,baseline,positive_slow_deflection,379.704,1.7156782427147457
dec4,dHPC,baseline,negative_slow_deflection,380.116,-1.7144307516002815
