trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,pre_abs,on_abs,off_abs,on_delta,off_delta,on_minus_off
145,amp180_freq5,180,5,Group 32-63,28,133.95945739746094,129.76502990722656,135.03997802734375,-4.194427490234375,1.0805206298828125,-5.2749481201171875
145,amp180_freq5,180,5,Group 0-31,29,205.2188262939453,205.76385498046875,206.07896423339844,0.5450286865234375,0.860137939453125,-0.3151092529296875
146,amp180_freq5,180,5,Group 96-127,32,93.61872863769531,101.68461608886719,110.1397705078125,8.065887451171875,16.521041870117188,-8.455154418945312
146,amp180_freq5,180,5,Group 64-95,30,106.43730163574219,147.96328735351562,139.73922729492188,41.52598571777344,33.30192565917969,8.22406005859375
146,amp180_freq5,180,5,Group 32-63,28,120.58211517333984,140.9897003173828,143.85897827148438,20.40758514404297,23.27686309814453,-2.8692779541015625
146,amp180_freq5,180,5,Group 0-31,29,163.94573974609375,190.03689575195312,215.46453857421875,26.091156005859375,51.518798828125,-25.427642822265625
147,amp250_freq5,250,5,Group 96-127,32,96.41429901123047,100.66446685791016,100.98938751220703,4.2501678466796875,4.5750885009765625,-0.324920654296875
147,amp250_freq5,250,5,Group 64-95,30,128.41015625,132.98147583007812,146.1712646484375,4.571319580078125,17.7611083984375,-13.189788818359375
147,amp250_freq5,250,5,Group 32-63,28,124.99079895019531,134.53900146484375,148.75537109375,9.548202514648438,23.764572143554688,-14.21636962890625
147,amp250_freq5,250,5,Group 0-31,29,217.23785400390625,195.7657012939453,215.89353942871094,-21.472152709960938,-1.3443145751953125,-20.127838134765625
148,amp100_freq5,100,5,Group 96-127,32,106.66715240478516,100.89544677734375,100.04331970214844,-5.771705627441406,-6.623832702636719,0.8521270751953125
148,amp100_freq5,100,5,Group 64-95,30,129.6909942626953,121.82020568847656,152.74578857421875,-7.87078857421875,23.054794311523438,-30.925582885742188
148,amp100_freq5,100,5,Group 32-63,28,134.20237731933594,121.01406860351562,140.26348876953125,-13.188308715820312,6.0611114501953125,-19.249420166015625
148,amp100_freq5,100,5,Group 0-31,29,175.16140747070312,190.7339324951172,211.0583953857422,15.572525024414062,35.89698791503906,-20.324462890625
149,amp180_freq26,180,26,Group 96-127,32,96.07401275634766,100.0226821899414,108.72418212890625,3.94866943359375,12.650169372558594,-8.701499938964844
149,amp180_freq26,180,26,Group 64-95,30,147.96182250976562,121.64766693115234,145.69309997558594,-26.31415557861328,-2.2687225341796875,-24.045433044433594
149,amp180_freq26,180,26,Group 32-63,28,144.93759155273438,124.02852630615234,146.71466064453125,-20.90906524658203,1.777069091796875,-22.686134338378906
149,amp180_freq26,180,26,Group 0-31,29,211.21664428710938,180.26287841796875,201.42274475097656,-30.953765869140625,-9.793899536132812,-21.159866333007812
150,amp180_freq5,180,5,Group 96-127,32,102.19950103759766,105.99359130859375,105.6526870727539,3.7940902709960938,3.45318603515625,0.34090423583984375
150,amp180_freq5,180,5,Group 64-95,30,147.43002319335938,133.77796936035156,173.98287963867188,-13.652053833007812,26.5528564453125,-40.20491027832031
150,amp180_freq5,180,5,Group 32-63,28,119.0843276977539,137.06613159179688,139.5107879638672,17.98180389404297,20.42646026611328,-2.4446563720703125
150,amp180_freq5,180,5,Group 0-31,29,197.81790161132812,203.46548461914062,215.74342346191406,5.6475830078125,17.925521850585938,-12.277938842773438
151,amp180_freq26,180,26,Group 96-127,32,116.53377532958984,98.00685119628906,97.7124252319336,-18.52692413330078,-18.82135009765625,0.29442596435546875
151,amp180_freq26,180,26,Group 64-95,30,172.8252410888672,116.52769470214844,126.52867889404297,-56.29754638671875,-46.29656219482422,-10.000984191894531
151,amp180_freq26,180,26,Group 32-63,28,131.5249786376953,117.58590698242188,128.45787048339844,-13.939071655273438,-3.067108154296875,-10.871963500976562
151,amp180_freq26,180,26,Group 0-31,29,224.51075744628906,174.79550170898438,178.04257202148438,-49.71525573730469,-46.46818542480469,-3.2470703125
152,amp250_freq26,250,26,Group 96-127,32,106.87757873535156,117.46224975585938,107.53157043457031,10.584671020507812,0.65399169921875,9.930679321289062
152,amp250_freq26,250,26,Group 64-95,30,102.5233154296875,157.32785034179688,143.20468139648438,54.804534912109375,40.681365966796875,14.1231689453125
152,amp250_freq26,250,26,Group 32-63,28,129.5068359375,167.8901824951172,144.77833557128906,38.38334655761719,15.271499633789062,23.111846923828125
152,amp250_freq26,250,26,Group 0-31,29,177.35462951660156,253.5270538330078,200.21807861328125,76.17242431640625,22.863449096679688,53.30897521972656
153,amp180_freq26,180,26,Group 96-127,32,115.3901138305664,97.41783905029297,126.95657348632812,-17.972274780273438,11.566459655761719,-29.538734436035156
153,amp180_freq26,180,26,Group 64-95,30,174.17515563964844,146.0719757080078,164.67572021484375,-28.103179931640625,-9.499435424804688,-18.603744506835938
153,amp180_freq26,180,26,Group 32-63,28,171.1738739013672,128.37461853027344,155.50579833984375,-42.79925537109375,-15.668075561523438,-27.131179809570312
153,amp180_freq26,180,26,Group 0-31,29,220.5980987548828,179.63906860351562,248.0122833251953,-40.95903015136719,27.4141845703125,-68.37321472167969
154,amp180_freq5,180,5,Group 96-127,32,146.01243591308594,83.10909271240234,111.07853698730469,-62.903343200683594,-34.93389892578125,-27.969444274902344
154,amp180_freq5,180,5,Group 64-95,30,201.4882049560547,137.3255157470703,140.39306640625,-64.16268920898438,-61.09513854980469,-3.0675506591796875
154,amp180_freq5,180,5,Group 32-63,28,192.87173461914062,127.01758575439453,145.5375518798828,-65.8541488647461,-47.33418273925781,-18.51996612548828
154,amp180_freq5,180,5,Group 0-31,29,273.6354675292969,169.37734985351562,202.41949462890625,-104.25811767578125,-71.21597290039062,-33.042144775390625
155,amp100_freq26,100,26,Group 96-127,32,89.26039123535156,113.70225524902344,102.23212432861328,24.441864013671875,12.971733093261719,11.470130920410156
155,amp100_freq26,100,26,Group 64-95,30,116.96520233154297,175.18467712402344,147.857421875,58.21947479248047,30.89221954345703,27.327255249023438
155,amp100_freq26,100,26,Group 32-63,28,117.1656723022461,156.74423217773438,142.7676239013672,39.57855987548828,25.601951599121094,13.976608276367188
155,amp100_freq26,100,26,Group 0-31,29,165.18629455566406,226.4590301513672,196.29989624023438,61.272735595703125,31.113601684570312,30.159133911132812
156,amp250_freq5,250,5,Group 96-127,32,103.11029052734375,109.95303344726562,90.63396453857422,6.842742919921875,-12.476325988769531,19.319068908691406
156,amp250_freq5,250,5,Group 64-95,30,127.10557556152344,141.73997497558594,135.33160400390625,14.6343994140625,8.226028442382812,6.4083709716796875
156,amp250_freq5,250,5,Group 32-63,28,108.47405242919922,158.1366729736328,127.41165924072266,49.662620544433594,18.937606811523438,30.725013732910156
156,amp250_freq5,250,5,Group 0-31,29,162.4566650390625,200.288818359375,187.17013549804688,37.8321533203125,24.713470458984375,13.118682861328125
157,amp100_freq5,100,5,Group 96-127,32,80.57440185546875,92.68643188476562,107.78787231445312,12.112030029296875,27.213470458984375,-15.1014404296875
157,amp100_freq5,100,5,Group 64-95,30,138.66439819335938,132.34466552734375,137.94825744628906,-6.319732666015625,-0.7161407470703125,-5.6035919189453125
157,amp100_freq5,100,5,Group 32-63,28,120.7955093383789,140.84808349609375,161.52206420898438,20.052574157714844,40.72655487060547,-20.673980712890625
157,amp100_freq5,100,5,Group 0-31,29,179.2498016357422,192.4972686767578,221.20896911621094,13.247467041015625,41.95916748046875,-28.711700439453125
158,amp100_freq5,100,5,Group 96-127,32,107.84198760986328,123.72044372558594,102.03459167480469,15.878456115722656,-5.807395935058594,21.68585205078125
158,amp100_freq5,100,5,Group 64-95,30,161.24635314941406,168.3460235595703,147.5574951171875,7.09967041015625,-13.688858032226562,20.788528442382812
158,amp100_freq5,100,5,Group 32-63,28,128.60801696777344,140.66806030273438,133.5561065673828,12.060043334960938,4.948089599609375,7.1119537353515625
158,amp100_freq5,100,5,Group 0-31,29,195.6822052001953,221.43455505371094,200.9156036376953,25.752349853515625,5.2333984375,20.518951416015625
159,amp100_freq26,100,26,Group 96-127,32,84.73880004882812,96.84601593017578,109.26258087158203,12.107215881347656,24.523780822753906,-12.41656494140625
159,amp100_freq26,100,26,Group 64-95,30,128.77218627929688,122.18284606933594,158.72206115722656,-6.5893402099609375,29.949874877929688,-36.539215087890625
159,amp100_freq26,100,26,Group 32-63,28,119.92017364501953,113.60105895996094,147.69842529296875,-6.319114685058594,27.77825164794922,-34.09736633300781
159,amp100_freq26,100,26,Group 0-31,29,175.6825408935547,177.23765563964844,221.3889617919922,1.55511474609375,45.7064208984375,-44.15130615234375
160,amp180_freq26,180,26,Group 96-127,32,95.87020111083984,92.68648529052734,117.65445709228516,-3.1837158203125,21.784255981445312,-24.967971801757812
160,amp180_freq26,180,26,Group 64-95,30,112.82450103759766,132.9072265625,162.82130432128906,20.082725524902344,49.996803283691406,-29.914077758789062
160,amp180_freq26,180,26,Group 32-63,28,121.41261291503906,148.7394256591797,158.18942260742188,27.326812744140625,36.77680969238281,-9.449996948242188
160,amp180_freq26,180,26,Group 0-31,29,209.13345336914062,201.9342498779297,246.3113555908203,-7.1992034912109375,37.17790222167969,-44.377105712890625
161,amp180_freq26,180,26,Group 96-127,32,115.932373046875,120.23533630371094,96.63599395751953,4.3029632568359375,-19.29637908935547,23.599342346191406
161,amp180_freq26,180,26,Group 64-95,30,190.8962860107422,168.79811096191406,129.59132385253906,-22.098175048828125,-61.304962158203125,39.206787109375
161,amp180_freq26,180,26,Group 32-63,28,159.10325622558594,154.59043884277344,132.6774139404297,-4.5128173828125,-26.42584228515625,21.91302490234375
161,amp180_freq26,180,26,Group 0-31,29,231.04342651367188,212.27157592773438,194.88853454589844,-18.7718505859375,-36.15489196777344,17.383041381835938
162,amp100_freq5,100,5,Group 96-127,32,93.11162567138672,110.17859649658203,88.77197265625,17.066970825195312,-4.339653015136719,21.40662384033203
162,amp100_freq5,100,5,Group 64-95,30,126.26647186279297,185.48486328125,117.8861083984375,59.21839141845703,-8.380363464355469,67.5987548828125
162,amp100_freq5,100,5,Group 32-63,28,111.50042724609375,185.80413818359375,118.43596649169922,74.3037109375,6.935539245605469,67.36817169189453
162,amp100_freq5,100,5,Group 0-31,29,168.24644470214844,240.23858642578125,172.35906982421875,71.99214172363281,4.1126251220703125,67.8795166015625
163,amp250_freq26,250,26,Group 96-127,32,90.05732727050781,97.1644515991211,132.6149139404297,7.107124328613281,42.557586669921875,-35.450462341308594
163,amp250_freq26,250,26,Group 64-95,30,120.92040252685547,135.63453674316406,180.7726593017578,14.714134216308594,59.852256774902344,-45.13812255859375
163,amp250_freq26,250,26,Group 32-63,28,132.73460388183594,123.87430572509766,202.9451141357422,-8.860298156738281,70.21051025390625,-79.07080841064453
163,amp250_freq26,250,26,Group 0-31,29,183.31475830078125,179.58775329589844,271.8948974609375,-3.7270050048828125,88.58013916015625,-92.30714416503906
164,amp250_freq5,250,5,Group 96-127,32,139.7324676513672,99.48600769042969,107.0042953491211,-40.2464599609375,-32.728172302246094,-7.518287658691406
164,amp250_freq5,250,5,Group 64-95,30,175.516357421875,143.21192932128906,152.129150390625,-32.30442810058594,-23.38720703125,-8.917221069335938
164,amp250_freq5,250,5,Group 32-63,28,202.05943298339844,133.79600524902344,141.15516662597656,-68.263427734375,-60.904266357421875,-7.359161376953125
164,amp250_freq5,250,5,Group 0-31,29,264.7118225097656,206.54830932617188,211.29469299316406,-58.16351318359375,-53.41712951660156,-4.7463836669921875
165,amp250_freq5,250,5,Group 96-127,32,99.0085220336914,89.88497924804688,134.71343994140625,-9.123542785644531,35.704917907714844,-44.828460693359375
165,amp250_freq5,250,5,Group 64-95,30,125.65531158447266,125.06575012207031,153.60311889648438,-0.5895614624023438,27.94780731201172,-28.537368774414062
165,amp250_freq5,250,5,Group 32-63,28,126.54611206054688,124.3127670288086,161.28024291992188,-2.2333450317382812,34.734130859375,-36.96747589111328
165,amp250_freq5,250,5,Group 0-31,29,182.9978485107422,187.77520751953125,211.96170043945312,4.7773590087890625,28.963851928710938,-24.186492919921875
166,amp100_freq26,100,26,Group 96-127,32,95.16190338134766,91.52313232421875,100.73776245117188,-3.6387710571289062,5.575859069824219,-9.214630126953125
166,amp100_freq26,100,26,Group 64-95,30,128.9915771484375,120.84208679199219,125.3641357421875,-8.149490356445312,-3.62744140625,-4.5220489501953125
166,amp100_freq26,100,26,Group 32-63,28,113.75900268554688,123.02459716796875,123.83262634277344,9.265594482421875,10.073623657226562,-0.8080291748046875
166,amp100_freq26,100,26,Group 0-31,29,211.2554931640625,190.10006713867188,189.04226684570312,-21.155426025390625,-22.213226318359375,1.05780029296875
167,amp180_freq26,180,26,Group 96-127,32,109.17918395996094,90.37935638427734,105.32396697998047,-18.799827575683594,-3.8552169799804688,-14.944610595703125
167,amp180_freq26,180,26,Group 64-95,30,146.60581970214844,135.63160705566406,176.24424743652344,-10.974212646484375,29.638427734375,-40.612640380859375
167,amp180_freq26,180,26,Group 32-63,28,137.4356231689453,132.13330078125,189.49569702148438,-5.3023223876953125,52.06007385253906,-57.362396240234375
167,amp180_freq26,180,26,Group 0-31,29,210.23532104492188,193.352783203125,219.7954864501953,-16.882537841796875,9.560165405273438,-26.442703247070312
168,amp180_freq5,180,5,Group 96-127,32,125.03787231445312,94.6380386352539,108.8060531616211,-30.39983367919922,-16.23181915283203,-14.168014526367188
168,amp180_freq5,180,5,Group 64-95,30,221.78965759277344,115.72055053710938,133.65164184570312,-106.06910705566406,-88.13801574707031,-17.93109130859375
168,amp180_freq5,180,5,Group 32-63,28,265.01007080078125,124.61939239501953,122.925537109375,-140.39067840576172,-142.08453369140625,1.6938552856445312
168,amp180_freq5,180,5,Group 0-31,29,250.4226531982422,191.8373260498047,192.74989318847656,-58.5853271484375,-57.672760009765625,-0.912567138671875
169,amp250_freq26,250,26,Group 96-127,32,101.7290267944336,98.09684753417969,102.67786407470703,-3.6321792602539062,0.9488372802734375,-4.581016540527344
169,amp250_freq26,250,26,Group 64-95,30,145.34112548828125,122.29835510253906,141.89405822753906,-23.042770385742188,-3.4470672607421875,-19.595703125
169,amp250_freq26,250,26,Group 32-63,28,115.39168548583984,128.9136505126953,139.96539306640625,13.521965026855469,24.573707580566406,-11.051742553710938
169,amp250_freq26,250,26,Group 0-31,29,189.42489624023438,193.0303497314453,191.28184509277344,3.6054534912109375,1.8569488525390625,1.748504638671875
170,amp100_freq26,100,26,Group 96-127,32,110.15522766113281,90.0105972290039,116.01585388183594,-20.144630432128906,5.860626220703125,-26.00525665283203
170,amp100_freq26,100,26,Group 64-95,30,133.52125549316406,142.18695068359375,141.6119842529297,8.665695190429688,8.090728759765625,0.5749664306640625
170,amp100_freq26,100,26,Group 32-63,28,128.84791564941406,121.8139877319336,157.78799438476562,-7.033927917480469,28.940078735351562,-35.97400665283203
170,amp100_freq26,100,26,Group 0-31,29,184.51690673828125,183.7003936767578,230.8090057373047,-0.8165130615234375,46.29209899902344,-47.108612060546875
171,amp250_freq26,250,26,Group 96-127,32,117.03675079345703,115.34158325195312,125.8293228149414,-1.6951675415039062,8.792572021484375,-10.487739562988281
171,amp250_freq26,250,26,Group 64-95,30,107.38287353515625,137.49014282226562,151.8831024169922,30.107269287109375,44.50022888183594,-14.392959594726562
171,amp250_freq26,250,26,Group 32-63,28,137.529296875,155.2552490234375,160.15750122070312,17.7259521484375,22.628204345703125,-4.902252197265625
171,amp250_freq26,250,26,Group 0-31,29,230.674072265625,206.95278930664062,243.78887939453125,-23.721282958984375,13.11480712890625,-36.836090087890625
172,amp100_freq5,100,5,Group 96-127,32,146.1209259033203,119.84773254394531,122.20063018798828,-26.273193359375,-23.92029571533203,-2.3528976440429688
172,amp100_freq5,100,5,Group 64-95,30,145.1012725830078,157.6091766357422,174.10276794433594,12.507904052734375,29.001495361328125,-16.49359130859375
