condition,amplitude,frequency,channel,shank,n_trials,pre_abs_lfp,onset_abs_lfp,sustained_abs_lfp,offset_abs_lfp,recovery_abs_lfp,onset_minus_pre_abs_lfp,sustained_minus_pre_abs_lfp,offset_minus_pre_abs_lfp,recovery_minus_pre_abs_lfp
amp180_freq5,180,5,75,Section 2 (64-95),100,521.8435668945312,545.7021484375,566.7462158203125,555.12109375,571.9581909179688,23.85858154296875,44.90264892578125,33.27752685546875,50.1146240234375
amp180_freq5,180,5,76,Section 2 (64-95),100,763.3644409179688,763.1111450195312,807.9141235351562,820.562744140625,828.8917236328125,-0.2532958984375,44.5496826171875,57.19830322265625,65.52728271484375
amp180_freq5,180,5,77,Section 2 (64-95),100,1534.3187255859375,1482.2607421875,1566.6929931640625,1612.133544921875,1633.6981201171875,-52.0579833984375,32.374267578125,77.8148193359375,99.37939453125
amp180_freq5,180,5,78,Section 2 (64-95),100,1251.44677734375,1208.4161376953125,1271.4166259765625,1303.1776123046875,1323.6448974609375,-43.0306396484375,19.9698486328125,51.7308349609375,72.1981201171875
amp180_freq5,180,5,79,Section 2 (64-95),100,543.2112426757812,537.1370239257812,555.898681640625,570.0215454101562,583.5288696289062,-6.07421875,12.68743896484375,26.810302734375,40.317626953125
amp180_freq5,180,5,80,Section 2 (64-95),100,308.9686279296875,308.3874816894531,308.96240234375,282.66949462890625,323.18572998046875,-0.581146240234375,-0.0062255859375,-26.29913330078125,14.21710205078125
amp180_freq5,180,5,81,Section 2 (64-95),100,655.2664184570312,633.4842529296875,659.4446411132812,657.023193359375,665.3583374023438,-21.78216552734375,4.17822265625,1.75677490234375,10.0919189453125
amp180_freq5,180,5,82,Section 2 (64-95),100,643.8775024414062,625.3295288085938,647.14306640625,645.7822265625,653.4570922851562,-18.5479736328125,3.26556396484375,1.90472412109375,9.57958984375
amp180_freq5,180,5,83,Section 2 (64-95),100,632.0543823242188,613.541259765625,633.8745727539062,633.7281494140625,640.6102905273438,-18.51312255859375,1.8201904296875,1.67376708984375,8.555908203125
amp180_freq5,180,5,84,Section 2 (64-95),100,593.09912109375,575.3812255859375,592.3946533203125,591.27685546875,599.8187255859375,-17.7178955078125,-0.7044677734375,-1.822265625,6.7196044921875
amp180_freq5,180,5,85,Section 2 (64-95),100,524.888427734375,507.6189270019531,521.0392456054688,513.8828735351562,530.2425537109375,-17.269500732421875,-3.84918212890625,-11.00555419921875,5.3541259765625
amp180_freq5,180,5,86,Section 2 (64-95),100,476.8643798828125,456.8705139160156,471.352783203125,456.9224853515625,483.93060302734375,-19.993865966796875,-5.5115966796875,-19.94189453125,7.06622314453125
amp180_freq5,180,5,87,Section 2 (64-95),100,461.09759521484375,439.5220031738281,454.46453857421875,435.587158203125,472.1373596191406,-21.575592041015625,-6.633056640625,-25.51043701171875,11.039764404296875
amp180_freq5,180,5,88,Section 2 (64-95),100,239.39454650878906,240.50332641601562,241.19467163085938,226.00332641601562,247.43118286132812,1.1087799072265625,1.8001251220703125,-13.391220092773438,8.036636352539062
amp180_freq5,180,5,89,Section 2 (64-95),100,184.16680908203125,188.5605926513672,189.5771484375,175.77340698242188,194.16778564453125,4.3937835693359375,5.41033935546875,-8.393402099609375,10.0009765625
amp180_freq5,180,5,90,Section 2 (64-95),100,192.5150909423828,207.5773162841797,207.29905700683594,195.8606414794922,206.9215087890625,15.062225341796875,14.783966064453125,3.345550537109375,14.406417846679688
amp180_freq5,180,5,91,Section 2 (64-95),100,232.16978454589844,241.77456665039062,246.88743591308594,235.87680053710938,247.2773895263672,9.604782104492188,14.7176513671875,3.7070159912109375,15.10760498046875
amp180_freq5,180,5,92,Section 2 (64-95),100,310.7872619628906,319.8382873535156,327.0163269042969,328.3215637207031,331.3200988769531,9.051025390625,16.22906494140625,17.5343017578125,20.5328369140625
amp180_freq5,180,5,93,Section 2 (64-95),100,478.2832336425781,466.6141662597656,495.9312438964844,499.6051940917969,509.09136962890625,-11.6690673828125,17.64801025390625,21.32196044921875,30.808135986328125
amp180_freq5,180,5,94,Section 2 (64-95),100,935.322509765625,890.3228759765625,939.5324096679688,945.8472900390625,988.3460693359375,-44.9996337890625,4.20989990234375,10.5247802734375,53.0235595703125
amp180_freq5,180,5,95,Section 2 (64-95),100,1125.6883544921875,1072.071044921875,1138.0975341796875,1153.53955078125,1191.1505126953125,-53.6173095703125,12.4091796875,27.8511962890625,65.462158203125
amp180_freq5,180,5,96,Section 1 (96-127),100,608.1595458984375,581.1095581054688,603.54541015625,599.202880859375,639.830810546875,-27.04998779296875,-4.6141357421875,-8.9566650390625,31.6712646484375
amp180_freq5,180,5,97,Section 1 (96-127),100,741.0828247070312,708.5072021484375,739.5707397460938,744.1542358398438,781.6326293945312,-32.57562255859375,-1.5120849609375,3.0714111328125,40.5498046875
amp180_freq5,180,5,98,Section 1 (96-127),100,888.39453125,848.25390625,892.4622802734375,905.1456298828125,938.5579833984375,-40.140625,4.0677490234375,16.7510986328125,50.1634521484375
amp180_freq5,180,5,99,Section 1 (96-127),100,1023.7151489257812,979.001220703125,1031.163330078125,1050.501708984375,1080.76611328125,-44.71392822265625,7.44818115234375,26.78656005859375,57.05096435546875
amp180_freq5,180,5,100,Section 1 (96-127),100,1158.239990234375,1111.416259765625,1169.7127685546875,1190.2261962890625,1222.1400146484375,-46.82373046875,11.4727783203125,31.9862060546875,63.9000244140625
amp180_freq5,180,5,101,Section 1 (96-127),100,1278.0474853515625,1230.35107421875,1293.2325439453125,1314.5885009765625,1347.1021728515625,-47.6964111328125,15.18505859375,36.541015625,69.0546875
amp180_freq5,180,5,102,Section 1 (96-127),100,1370.6451416015625,1325.5302734375,1389.03857421875,1414.068359375,1443.093505859375,-45.1148681640625,18.3934326171875,43.4232177734375,72.4483642578125
amp180_freq5,180,5,103,Section 1 (96-127),100,1394.112060546875,1347.3206787109375,1415.3712158203125,1440.984619140625,1470.118408203125,-46.7913818359375,21.2591552734375,46.87255859375,76.00634765625
amp180_freq5,180,5,104,Section 1 (96-127),100,1374.491943359375,1331.4708251953125,1394.6282958984375,1421.436279296875,1449.1810302734375,-43.0211181640625,20.1363525390625,46.9443359375,74.6890869140625
amp180_freq5,180,5,105,Section 1 (96-127),100,1351.1451416015625,1311.7650146484375,1371.66015625,1398.0968017578125,1423.4407958984375,-39.380126953125,20.5150146484375,46.95166015625,72.295654296875
amp180_freq5,180,5,106,Section 1 (96-127),100,1296.9083251953125,1258.5380859375,1315.538330078125,1342.486083984375,1364.4434814453125,-38.3702392578125,18.6300048828125,45.5777587890625,67.53515625
amp180_freq5,180,5,107,Section 1 (96-127),100,1214.552490234375,1178.8243408203125,1228.345458984375,1258.0211181640625,1273.824462890625,-35.7281494140625,13.79296875,43.4686279296875,59.27197265625
amp180_freq5,180,5,108,Section 1 (96-127),100,1113.5084228515625,1081.4625244140625,1124.1387939453125,1148.9996337890625,1165.4110107421875,-32.0458984375,10.63037109375,35.4912109375,51.902587890625
amp180_freq5,180,5,109,Section 1 (96-127),100,988.5618286132812,961.89794921875,994.9762573242188,1015.961669921875,1030.682861328125,-26.66387939453125,6.4144287109375,27.39984130859375,42.12103271484375
amp180_freq5,180,5,110,Section 1 (96-127),100,838.10693359375,816.7352294921875,840.0249633789062,855.0604248046875,868.7222290039062,-21.3717041015625,1.91802978515625,16.9534912109375,30.61529541015625
amp180_freq5,180,5,111,Section 1 (96-127),100,721.9463500976562,704.5332641601562,721.735595703125,729.5193481445312,744.4293212890625,-17.4130859375,-0.21075439453125,7.572998046875,22.48297119140625
amp180_freq5,180,5,112,Section 1 (96-127),100,562.5626831054688,541.6264038085938,573.64990234375,569.4404907226562,576.72412109375,-20.936279296875,11.08721923828125,6.8778076171875,14.16143798828125
amp180_freq5,180,5,113,Section 1 (96-127),100,569.6769409179688,549.4293823242188,579.3903198242188,576.5090942382812,582.5465087890625,-20.24755859375,9.71337890625,6.8321533203125,12.86956787109375
amp180_freq5,180,5,114,Section 1 (96-127),100,415.28594970703125,409.127685546875,426.0845642089844,413.82916259765625,424.0279846191406,-6.15826416015625,10.798614501953125,-1.456787109375,8.742034912109375
amp180_freq5,180,5,115,Section 1 (96-127),100,577.9659423828125,562.3992919921875,587.6950073242188,588.0162963867188,589.8692016601562,-15.566650390625,9.72906494140625,10.05035400390625,11.90325927734375
amp180_freq5,180,5,116,Section 1 (96-127),100,570.7357177734375,561.2086181640625,580.8704833984375,583.2235107421875,581.54833984375,-9.527099609375,10.134765625,12.48779296875,10.8126220703125
amp180_freq5,180,5,117,Section 1 (96-127),100,564.4915161132812,560.565673828125,575.4056396484375,580.0686645507812,574.6911010742188,-3.92584228515625,10.91412353515625,15.5771484375,10.1995849609375
amp180_freq5,180,5,118,Section 1 (96-127),100,561.255615234375,560.0198974609375,573.493408203125,578.3890991210938,571.4110717773438,-1.2357177734375,12.23779296875,17.13348388671875,10.15545654296875
amp180_freq5,180,5,119,Section 1 (96-127),100,557.6878662109375,557.544189453125,569.1549072265625,575.4056396484375,567.2783813476562,-0.1436767578125,11.467041015625,17.7177734375,9.59051513671875
amp180_freq5,180,5,120,Section 1 (96-127),100,544.8916625976562,546.345703125,554.9261474609375,562.084716796875,553.8638916015625,1.45404052734375,10.03448486328125,17.19305419921875,8.97222900390625
amp180_freq5,180,5,121,Section 1 (96-127),100,486.4215087890625,488.6577453613281,492.9005126953125,493.050048828125,492.7321472167969,2.236236572265625,6.47900390625,6.6285400390625,6.310638427734375
amp180_freq5,180,5,122,Section 1 (96-127),100,404.6856994628906,404.8096923828125,406.89508056640625,398.17510986328125,408.3743896484375,0.123992919921875,2.209381103515625,-6.510589599609375,3.688690185546875
amp180_freq5,180,5,123,Section 1 (96-127),100,356.3955078125,355.3583679199219,355.3059997558594,338.2093200683594,360.0466003417969,-1.037139892578125,-1.089508056640625,-18.186187744140625,3.651092529296875
amp180_freq5,180,5,124,Section 1 (96-127),100,342.5054626464844,336.3816833496094,338.4315490722656,315.6058654785156,348.08673095703125,-6.123779296875,-4.07391357421875,-26.89959716796875,5.581268310546875
amp180_freq5,180,5,125,Section 1 (96-127),100,358.4886474609375,348.117919921875,352.75128173828125,330.63568115234375,368.91680908203125,-10.3707275390625,-5.73736572265625,-27.85296630859375,10.42816162109375
amp180_freq5,180,5,126,Section 1 (96-127),100,551.2616577148438,536.4251708984375,545.764892578125,529.406005859375,579.6622314453125,-14.83648681640625,-5.49676513671875,-21.85565185546875,28.40057373046875
amp180_freq5,180,5,127,Section 1 (96-127),100,503.85687255859375,484.4161682128906,497.4120178222656,484.4105529785156,528.39990234375,-19.440704345703125,-6.444854736328125,-19.446319580078125,24.54302978515625
amp250_freq26,250,26,0,Section 4 (0-31),100,1511.82080078125,1494.6993408203125,1508.3465576171875,1591.958984375,1516.87255859375,-17.1214599609375,-3.4742431640625,80.13818359375,5.0517578125
amp250_freq26,250,26,1,Section 4 (0-31),100,1480.67529296875,1457.6441650390625,1474.2733154296875,1559.4564208984375,1484.0189208984375,-23.0311279296875,-6.4019775390625,78.7811279296875,3.3436279296875
amp250_freq26,250,26,2,Section 4 (0-31),100,1477.892822265625,1440.0985107421875,1468.8101806640625,1558.786865234375,1479.2537841796875,-37.7943115234375,-9.0826416015625,80.89404296875,1.3609619140625
amp250_freq26,250,26,3,Section 4 (0-31),100,1529.1646728515625,1462.8197021484375,1519.2335205078125,1613.5003662109375,1525.55517578125,-66.344970703125,-9.93115234375,84.335693359375,-3.6094970703125
amp250_freq26,250,26,4,Section 4 (0-31),100,1626.1829833984375,1534.2259521484375,1620.675048828125,1711.8543701171875,1622.7049560546875,-91.95703125,-5.5079345703125,85.67138671875,-3.47802734375
amp250_freq26,250,26,5,Section 4 (0-31),100,1740.633056640625,1625.65283203125,1749.2723388671875,1837.7044677734375,1749.8170166015625,-114.980224609375,8.6392822265625,97.0714111328125,9.1839599609375
amp250_freq26,250,26,6,Section 4 (0-31),100,1761.6826171875,1639.380126953125,1786.0238037109375,1865.1326904296875,1783.53662109375,-122.302490234375,24.3411865234375,103.4500732421875,21.85400390625
amp250_freq26,250,26,7,Section 4 (0-31),100,1698.0067138671875,1575.1707763671875,1734.426025390625,1805.8740234375,1734.4302978515625,-122.8359375,36.4193115234375,107.8673095703125,36.423583984375
amp250_freq26,250,26,8,Section 4 (0-31),100,1496.6373291015625,1393.2884521484375,1547.400634765625,1605.529541015625,1550.6025390625,-103.348876953125,50.7633056640625,108.8922119140625,53.9652099609375
amp250_freq26,250,26,9,Section 4 (0-31),100,1250.2464599609375,1169.3150634765625,1306.1611328125,1344.760009765625,1314.1470947265625,-80.931396484375,55.9146728515625,94.5135498046875,63.900634765625
amp250_freq26,250,26,10,Section 4 (0-31),100,1034.9481201171875,983.0426635742188,1080.2896728515625,1119.077392578125,1088.1793212890625,-51.90545654296875,45.341552734375,84.1292724609375,53.231201171875
amp250_freq26,250,26,11,Section 4 (0-31),100,883.9539184570312,854.8617553710938,913.77197265625,955.9884033203125,927.0773315429688,-29.0921630859375,29.81805419921875,72.03448486328125,43.1234130859375
amp250_freq26,250,26,12,Section 4 (0-31),100,788.7576904296875,776.4422607421875,801.690673828125,853.1282958984375,819.062744140625,-12.3154296875,12.9329833984375,64.37060546875,30.3050537109375
amp250_freq26,250,26,13,Section 4 (0-31),100,748.1173706054688,747.984375,754.7008056640625,808.685302734375,772.3052978515625,-0.13299560546875,6.58343505859375,60.56793212890625,24.18792724609375
amp250_freq26,250,26,14,Section 4 (0-31),100,734.9230346679688,738.451171875,736.8008422851562,796.721923828125,754.1715698242188,3.52813720703125,1.8778076171875,61.79888916015625,19.24853515625
amp250_freq26,250,26,15,Section 4 (0-31),100,738.82373046875,743.57568359375,737.3438110351562,800.4070434570312,754.7271728515625,4.751953125,-1.47991943359375,61.58331298828125,15.9034423828125
amp250_freq26,250,26,16,Section 4 (0-31),100,604.7216796875,575.1293334960938,610.8722534179688,622.9675903320312,610.945556640625,-29.59234619140625,6.15057373046875,18.24591064453125,6.223876953125
amp250_freq26,250,26,17,Section 4 (0-31),100,604.3093872070312,567.2544555664062,611.4440307617188,624.927978515625,611.7991333007812,-37.054931640625,7.1346435546875,20.61859130859375,7.48974609375
amp250_freq26,250,26,18,Section 4 (0-31),100,621.3117065429688,580.4226684570312,630.5643920898438,644.5532836914062,632.28369140625,-40.8890380859375,9.252685546875,23.2415771484375,10.97198486328125
amp250_freq26,250,26,19,Section 4 (0-31),100,637.9340209960938,590.3082885742188,649.7308349609375,665.5347290039062,653.2811279296875,-47.625732421875,11.79681396484375,27.6007080078125,15.34710693359375
amp250_freq26,250,26,20,Section 4 (0-31),100,670.6211547851562,622.2490234375,681.4483032226562,704.7889404296875,688.5634765625,-48.37213134765625,10.8271484375,34.16778564453125,17.94232177734375
amp250_freq26,250,26,21,Section 4 (0-31),100,714.9761962890625,669.74072265625,724.744873046875,755.7628784179688,735.3665161132812,-45.2354736328125,9.7686767578125,40.78668212890625,20.39031982421875
amp250_freq26,250,26,22,Section 4 (0-31),100,767.63427734375,729.5280151367188,775.4846801757812,812.9464721679688,788.115478515625,-38.10626220703125,7.85040283203125,45.31219482421875,20.481201171875
amp250_freq26,250,26,23,Section 4 (0-31),100,841.8439331054688,812.2360229492188,846.8565673828125,894.1925659179688,858.4638061523438,-29.60791015625,5.01263427734375,52.3486328125,16.619873046875
amp250_freq26,250,26,24,Section 4 (0-31),100,1197.2099609375,1188.7967529296875,1199.8399658203125,1273.2650146484375,1204.9976806640625,-8.4132080078125,2.6300048828125,76.0550537109375,7.7877197265625
amp250_freq26,250,26,25,Section 4 (0-31),100,1196.377685546875,1188.2373046875,1198.9342041015625,1272.53515625,1204.21630859375,-8.140380859375,2.5565185546875,76.157470703125,7.838623046875
amp250_freq26,250,26,26,Section 4 (0-31),100,1197.1492919921875,1189.037109375,1199.843994140625,1273.786376953125,1204.5108642578125,-8.1121826171875,2.6947021484375,76.6370849609375,7.361572265625
amp250_freq26,250,26,27,Section 4 (0-31),100,1192.8487548828125,1183.1031494140625,1196.384521484375,1269.8529052734375,1201.30859375,-9.74560546875,3.5357666015625,77.004150390625,8.4598388671875
amp250_freq26,250,26,28,Section 4 (0-31),100,1198.5015869140625,1190.6961669921875,1201.5433349609375,1275.1165771484375,1206.732421875,-7.805419921875,3.041748046875,76.614990234375,8.2308349609375
amp250_freq26,250,26,29,Section 4 (0-31),100,1518.18896484375,1507.465087890625,1525.6453857421875,1616.814453125,1531.217529296875,-10.723876953125,7.4564208984375,98.62548828125,13.028564453125
amp250_freq26,250,26,30,Section 4 (0-31),100,1544.85107421875,1530.9002685546875,1549.1737060546875,1640.776611328125,1555.28662109375,-13.9508056640625,4.3226318359375,95.925537109375,10.435546875
amp250_freq26,250,26,31,Section 4 (0-31),100,1520.06005859375,1502.2420654296875,1521.38427734375,1608.150390625,1528.1160888671875,-17.8179931640625,1.32421875,88.09033203125,8.0560302734375
amp250_freq26,250,26,32,Section 3 (32-63),100,1785.8724365234375,1655.49658203125,1776.2900390625,1879.807861328125,1788.4556884765625,-130.3758544921875,-9.5823974609375,93.9354248046875,2.583251953125
amp250_freq26,250,26,33,Section 3 (32-63),100,1829.36669921875,1703.061767578125,1814.5447998046875,1927.1580810546875,1829.7867431640625,-126.304931640625,-14.8218994140625,97.7913818359375,0.4200439453125
amp250_freq26,250,26,34,Section 3 (32-63),100,1778.6131591796875,1669.3258056640625,1760.6385498046875,1879.0224609375,1776.077392578125,-109.287353515625,-17.974609375,100.4093017578125,-2.5357666015625
amp250_freq26,250,26,35,Section 3 (32-63),100,1702.5184326171875,1608.864501953125,1683.72412109375,1798.789794921875,1698.31005859375,-93.6539306640625,-18.7943115234375,96.2713623046875,-4.2083740234375
amp250_freq26,250,26,36,Section 3 (32-63),100,1625.6593017578125,1544.80859375,1609.678955078125,1719.0001220703125,1622.5975341796875,-80.8507080078125,-15.9803466796875,93.3408203125,-3.061767578125
amp250_freq26,250,26,37,Section 3 (32-63),100,1563.9693603515625,1494.1951904296875,1550.7701416015625,1654.554931640625,1561.3182373046875,-69.774169921875,-13.19921875,90.5855712890625,-2.651123046875
amp250_freq26,250,26,38,Section 3 (32-63),100,1530.6573486328125,1461.80322265625,1518.9296875,1619.191650390625,1528.7459716796875,-68.8541259765625,-11.7276611328125,88.5343017578125,-1.911376953125
amp250_freq26,250,26,39,Section 3 (32-63),100,1518.8443603515625,1445.9298095703125,1508.1605224609375,1605.6416015625,1518.13232421875,-72.91455078125,-10.683837890625,86.7972412109375,-0.7120361328125
amp250_freq26,250,26,40,Section 3 (32-63),100,1526.118408203125,1446.2342529296875,1517.098388671875,1611.7431640625,1526.369873046875,-79.8841552734375,-9.02001953125,85.624755859375,0.25146484375
amp250_freq26,250,26,41,Section 3 (32-63),100,1548.6163330078125,1455.23583984375,1541.6571044921875,1633.136962890625,1550.81005859375,-93.3804931640625,-6.959228515625,84.5206298828125,2.1937255859375
amp250_freq26,250,26,42,Section 3 (32-63),100,1593.86572265625,1487.4222412109375,1591.4072265625,1681.2318115234375,1598.5809326171875,-106.4434814453125,-2.45849609375,87.3660888671875,4.7152099609375
amp250_freq26,250,26,43,Section 3 (32-63),100,1621.003662109375,1505.7264404296875,1623.40283203125,1711.6612548828125,1627.6099853515625,-115.2772216796875,2.399169921875,90.6575927734375,6.6063232421875
amp250_freq26,250,26,44,Section 3 (32-63),100,1481.49658203125,1375.9537353515625,1490.722412109375,1570.5067138671875,1494.099853515625,-105.5428466796875,9.225830078125,89.0101318359375,12.603271484375
amp250_freq26,250,26,45,Section 3 (32-63),100,1206.773681640625,1131.9395751953125,1221.9248046875,1292.883544921875,1227.0289306640625,-74.8341064453125,15.151123046875,86.10986328125,20.2552490234375
amp250_freq26,250,26,46,Section 3 (32-63),100,926.9859008789062,883.5806274414062,946.4810791015625,1003.7536010742188,953.3321533203125,-43.4052734375,19.49517822265625,76.7677001953125,26.34625244140625
amp250_freq26,250,26,47,Section 3 (32-63),100,740.5182495117188,723.25048828125,761.3841552734375,807.2839965820312,768.2662963867188,-17.26776123046875,20.86590576171875,66.7657470703125,27.748046875
amp250_freq26,250,26,48,Section 3 (32-63),100,633.6641845703125,609.1978759765625,650.9818725585938,638.722900390625,642.8701782226562,-24.46630859375,17.31768798828125,5.0587158203125,9.20599365234375
amp250_freq26,250,26,49,Section 3 (32-63),100,565.033935546875,534.3927612304688,577.40966796875,567.5106811523438,573.801513671875,-30.64117431640625,12.375732421875,2.47674560546875,8.767578125
amp250_freq26,250,26,50,Section 3 (32-63),100,509.0041809082031,478.99139404296875,516.7075805664062,512.064208984375,514.8131713867188,-30.012786865234375,7.703399658203125,3.060028076171875,5.808990478515625
amp250_freq26,250,26,51,Section 3 (32-63),100,483.98419189453125,456.01544189453125,489.5416259765625,489.508544921875,488.7557373046875,-27.96875,5.55743408203125,5.52435302734375,4.77154541015625
amp250_freq26,250,26,52,Section 3 (32-63),100,471.3498840332031,442.8610534667969,476.1778259277344,478.76544189453125,475.765380859375,-28.48883056640625,4.82794189453125,7.415557861328125,4.415496826171875
amp250_freq26,250,26,53,Section 3 (32-63),100,469.93817138671875,440.38427734375,476.0718994140625,481.1010437011719,475.8905029296875,-29.55389404296875,6.13372802734375,11.162872314453125,5.95233154296875
amp250_freq26,250,26,54,Section 3 (32-63),100,482.8412170410156,452.6636047363281,491.01043701171875,499.95892333984375,491.6316223144531,-30.1776123046875,8.169219970703125,17.117706298828125,8.7904052734375
amp250_freq26,250,26,55,Section 3 (32-63),100,512.2579345703125,477.7510070800781,521.875,536.656005859375,525.3513793945312,-34.506927490234375,9.6170654296875,24.3980712890625,13.09344482421875
amp250_freq26,250,26,56,Section 3 (32-63),100,560.6702880859375,520.5595703125,571.0760498046875,591.1304931640625,576.2476196289062,-40.1107177734375,10.40576171875,30.460205078125,15.57733154296875
amp250_freq26,250,26,57,Section 3 (32-63),100,624.6522216796875,582.8582153320312,635.3049926757812,662.78369140625,641.94873046875,-41.79400634765625,10.65277099609375,38.1314697265625,17.2965087890625
amp250_freq26,250,26,58,Section 3 (32-63),100,697.9127197265625,653.9561767578125,706.944091796875,742.42529296875,715.627685546875,-43.95654296875,9.0313720703125,44.5125732421875,17.7149658203125
amp250_freq26,250,26,59,Section 3 (32-63),100,809.2215576171875,760.041259765625,816.290771484375,862.1202392578125,827.0616455078125,-49.1802978515625,7.0692138671875,52.898681640625,17.840087890625
amp250_freq26,250,26,60,Section 3 (32-63),100,954.4766845703125,896.1174926757812,958.9879760742188,1017.2230224609375,970.9739379882812,-58.35919189453125,4.51129150390625,62.746337890625,16.49725341796875
amp250_freq26,250,26,61,Section 3 (32-63),100,1130.0369873046875,1058.9429931640625,1132.1702880859375,1201.78125,1143.6328125,-71.093994140625,2.13330078125,71.7442626953125,13.5958251953125
amp250_freq26,250,26,62,Section 3 (32-63),100,1479.6739501953125,1375.0098876953125,1479.29833984375,1565.9510498046875,1489.529296875,-104.6640625,-0.3756103515625,86.277099609375,9.8553466796875
amp250_freq26,250,26,63,Section 3 (32-63),100,1479.8909912109375,1377.0198974609375,1481.3284912109375,1565.816162109375,1491.65478515625,-102.87109375,1.4375,85.9251708984375,11.7637939453125
amp250_freq26,250,26,64,Section 2 (64-95),100,1476.9619140625,1373.66796875,1476.0386962890625,1564.121337890625,1486.4443359375,-103.2939453125,-0.9232177734375,87.159423828125,9.482421875
amp250_freq26,250,26,65,Section 2 (64-95),100,1676.77587890625,1561.2451171875,1671.466796875,1771.4046630859375,1682.0550537109375,-115.53076171875,-5.30908203125,94.6287841796875,5.2791748046875
amp250_freq26,250,26,66,Section 2 (64-95),100,1797.173095703125,1673.6646728515625,1786.2965087890625,1898.1087646484375,1798.0074462890625,-123.5084228515625,-10.8765869140625,100.9356689453125,0.8343505859375
amp250_freq26,250,26,67,Section 2 (64-95),100,1814.45751953125,1688.96533203125,1798.2022705078125,1917.6988525390625,1812.7252197265625,-125.4921875,-16.2552490234375,103.2413330078125,-1.7322998046875
amp250_freq26,250,26,68,Section 2 (64-95),100,846.55029296875,804.6575927734375,849.7628173828125,888.2968139648438,855.9256591796875,-41.8927001953125,3.2125244140625,41.74652099609375,9.3753662109375
amp250_freq26,250,26,69,Section 2 (64-95),100,554.6522827148438,540.60791015625,569.5068969726562,572.2361450195312,571.170654296875,-14.04437255859375,14.8546142578125,17.5838623046875,16.51837158203125
amp250_freq26,250,26,70,Section 2 (64-95),100,524.7442016601562,518.439208984375,537.1500244140625,539.519775390625,540.4478149414062,-6.30499267578125,12.40582275390625,14.77557373046875,15.70361328125
amp250_freq26,250,26,71,Section 2 (64-95),100,732.835205078125,708.2867431640625,740.0198364257812,768.6785888671875,740.3868408203125,-24.5484619140625,7.18463134765625,35.8433837890625,7.5516357421875
amp250_freq26,250,26,72,Section 2 (64-95),100,1560.4036865234375,1487.9002685546875,1552.863037109375,1653.8643798828125,1558.635986328125,-72.50341796875,-7.5406494140625,93.460693359375,-1.7677001953125
amp250_freq26,250,26,73,Section 2 (64-95),100,727.5220947265625,701.070556640625,732.35400390625,763.569091796875,735.191162109375,-26.4515380859375,4.8319091796875,36.0469970703125,7.6690673828125
amp250_freq26,250,26,74,Section 2 (64-95),100,506.7583312988281,505.6841735839844,527.819580078125,527.3836669921875,530.8966674804688,-1.07415771484375,21.061248779296875,20.625335693359375,24.138336181640625
amp250_freq26,250,26,75,Section 2 (64-95),100,530.3549194335938,541.2413330078125,550.966552734375,550.85107421875,555.0037841796875,10.88641357421875,20.61163330078125,20.49615478515625,24.64886474609375
amp250_freq26,250,26,76,Section 2 (64-95),100,771.4099731445312,760.21142578125,792.80419921875,810.5855102539062,797.3977661132812,-11.19854736328125,21.39422607421875,39.175537109375,25.98779296875
amp250_freq26,250,26,77,Section 2 (64-95),100,1556.0770263671875,1446.39404296875,1568.6025390625,1644.3291015625,1568.187255859375,-109.6829833984375,12.5255126953125,88.2520751953125,12.1102294921875
amp250_freq26,250,26,78,Section 2 (64-95),100,1256.8421630859375,1174.86669921875,1274.587646484375,1343.2552490234375,1276.73974609375,-81.9754638671875,17.7454833984375,86.4130859375,19.8975830078125
amp250_freq26,250,26,79,Section 2 (64-95),100,543.3034057617188,523.0480346679688,559.823974609375,580.1787109375,561.7525634765625,-20.25537109375,16.52056884765625,36.87530517578125,18.44915771484375
amp250_freq26,250,26,80,Section 2 (64-95),100,309.2856140136719,313.43603515625,314.7921447753906,307.2143859863281,316.32708740234375,4.150421142578125,5.50653076171875,-2.07122802734375,7.041473388671875
amp250_freq26,250,26,81,Section 2 (64-95),100,641.294677734375,625.18994140625,654.6616821289062,648.5713500976562,645.2684326171875,-16.104736328125,13.36700439453125,7.27667236328125,3.9737548828125
amp250_freq26,250,26,82,Section 2 (64-95),100,629.4320068359375,608.0722045898438,643.3656005859375,635.2637939453125,634.8662109375,-21.35980224609375,13.93359375,5.831787109375,5.4342041015625
amp250_freq26,250,26,83,Section 2 (64-95),100,616.4252319335938,590.9698486328125,631.3801879882812,620.8839111328125,624.042724609375,-25.45538330078125,14.9549560546875,4.45867919921875,7.61749267578125
amp250_freq26,250,26,84,Section 2 (64-95),100,577.0407104492188,549.5226440429688,591.2202758789062,581.3684692382812,586.2727661132812,-27.51806640625,14.1795654296875,4.3277587890625,9.2320556640625
amp250_freq26,250,26,85,Section 2 (64-95),100,509.5082702636719,475.2310791015625,519.4142456054688,512.7177734375,516.9523315429688,-34.277191162109375,9.905975341796875,3.209503173828125,7.444061279296875
amp250_freq26,250,26,86,Section 2 (64-95),100,464.7847900390625,431.2229309082031,470.2557678222656,467.26336669921875,469.929443359375,-33.561859130859375,5.470977783203125,2.47857666015625,5.1446533203125
amp250_freq26,250,26,87,Section 2 (64-95),100,450.8569641113281,418.9707336425781,455.4794921875,456.6711120605469,455.4695129394531,-31.88623046875,4.622528076171875,5.81414794921875,4.612548828125
