trial_number,condition,amplitude,frequency,analysis_group,n_channels_used,onset_delta,sustained_delta,offset_delta,recovery_delta,transition_index
19,amp100_freq5,100,5,A_dHPC_96-127,31,-81.67179107666016,-3.5008544921875,92.51942443847656,40.30229187011719,96.02027893066406
19,amp100_freq5,100,5,B_LEC_128-191,51,-21.876800537109375,-10.801536560058594,-13.7591552734375,-20.08929443359375,-2.9576187133789062
19,amp100_freq5,100,5,B_LEC_192-255,32,-30.947473526000977,0.14052581787109375,13.133026123046875,-12.84283447265625,12.992500305175781
20,amp250_freq10,250,10,A_dHPC_0-31,32,35.682464599609375,-30.187744140625,-41.92604064941406,-19.854019165039062,-11.738296508789062
20,amp250_freq10,250,10,A_dHPC_32-63,32,-21.328857421875,-15.970855712890625,-55.356353759765625,-28.520431518554688,-39.385498046875
20,amp250_freq10,250,10,A_dHPC_64-95,32,65.96177673339844,-11.92718505859375,-38.523597717285156,-9.712203979492188,-26.596412658691406
20,amp250_freq10,250,10,A_dHPC_96-127,31,-24.20647430419922,10.824295043945312,-24.528671264648438,-4.771522521972656,-35.35296630859375
20,amp250_freq10,250,10,B_LEC_128-191,51,-22.56372833251953,-10.286239624023438,20.911399841308594,-12.366531372070312,31.19763946533203
20,amp250_freq10,250,10,B_LEC_192-255,32,0.24005126953125,17.922225952148438,-27.034576416015625,2.4964675903320312,-44.95680236816406
21,amp180_freq10,180,10,A_dHPC_0-31,32,-82.17343139648438,36.08843994140625,111.34344482421875,10.339370727539062,75.2550048828125
21,amp180_freq10,180,10,A_dHPC_32-63,32,-83.80616760253906,19.48162841796875,30.123199462890625,-1.281341552734375,10.641571044921875
21,amp180_freq10,180,10,A_dHPC_64-95,32,-65.11625671386719,-6.55267333984375,30.4661865234375,0.9862060546875,37.01885986328125
21,amp180_freq10,180,10,A_dHPC_96-127,31,1.8086166381835938,2.7726821899414062,120.35779571533203,-20.497695922851562,117.58511352539062
21,amp180_freq10,180,10,B_LEC_128-191,51,22.84899139404297,10.244651794433594,-28.43924331665039,6.697395324707031,-38.683895111083984
21,amp180_freq10,180,10,B_LEC_192-255,32,-42.13367462158203,-25.41730499267578,-30.636611938476562,-33.821311950683594,-5.219306945800781
22,amp100_freq50,100,50,A_dHPC_0-31,32,44.40159606933594,7.769439697265625,84.95097351074219,-29.50604248046875,77.18153381347656
22,amp100_freq50,100,50,A_dHPC_32-63,32,-116.36576080322266,-29.880279541015625,74.71966552734375,-23.099502563476562,104.59994506835938
22,amp100_freq50,100,50,A_dHPC_64-95,32,-36.52854919433594,-1.4296112060546875,34.41325378417969,-19.5491943359375,35.842864990234375
22,amp100_freq50,100,50,A_dHPC_96-127,31,-80.47359466552734,-35.97746276855469,73.59555053710938,-3.4604339599609375,109.57301330566406
22,amp100_freq50,100,50,B_LEC_128-191,51,23.846534729003906,-4.074127197265625,-9.492988586425781,-14.411933898925781,-5.418861389160156
22,amp100_freq50,100,50,B_LEC_192-255,32,29.410053253173828,2.2902069091796875,-13.168384552001953,-2.139434814453125,-15.45859146118164
23,amp100_freq50,100,50,A_dHPC_0-31,32,-72.053955078125,-22.178070068359375,-25.1790771484375,-26.518814086914062,-3.001007080078125
23,amp100_freq50,100,50,A_dHPC_32-63,32,-59.90754699707031,-22.712890625,-73.75235748291016,-0.9239501953125,-51.039466857910156
23,amp100_freq50,100,50,A_dHPC_64-95,32,-45.020751953125,-26.594589233398438,37.94580078125,-19.935821533203125,64.54039001464844
23,amp100_freq50,100,50,A_dHPC_96-127,31,-14.554924011230469,-5.574859619140625,7.3069000244140625,10.781951904296875,12.881759643554688
23,amp100_freq50,100,50,B_LEC_128-191,51,-25.789722442626953,-5.88201904296875,2.2756118774414062,-20.77068328857422,8.157630920410156
23,amp100_freq50,100,50,B_LEC_192-255,32,0.4818840026855469,0.045135498046875,19.712135314941406,15.976829528808594,19.66699981689453
24,amp180_freq5,180,5,A_dHPC_0-31,32,-24.6396484375,40.21331787109375,-5.885711669921875,48.24566650390625,-46.099029541015625
24,amp180_freq5,180,5,A_dHPC_32-63,32,19.292327880859375,11.6279296875,-37.32141876220703,24.352264404296875,-48.94934844970703
24,amp180_freq5,180,5,A_dHPC_64-95,32,-6.8783721923828125,28.531173706054688,-41.61687469482422,-6.373443603515625,-70.1480484008789
24,amp180_freq5,180,5,A_dHPC_96-127,31,18.479576110839844,4.278968811035156,-1.8173675537109375,27.490013122558594,-6.096336364746094
24,amp180_freq5,180,5,B_LEC_128-191,51,-47.51128005981445,0.97064208984375,16.950218200683594,-7.2317352294921875,15.979576110839844
24,amp180_freq5,180,5,B_LEC_192-255,32,-5.756977081298828,9.947872161865234,-5.342227935791016,9.335163116455078,-15.29010009765625
25,amp250_freq10,250,10,A_dHPC_0-31,32,-13.758407592773438,-32.017822265625,38.40260314941406,-11.551483154296875,70.42042541503906
25,amp250_freq10,250,10,A_dHPC_32-63,32,18.92120361328125,-95.24736022949219,-75.40467834472656,-77.46624755859375,19.842681884765625
25,amp250_freq10,250,10,A_dHPC_64-95,32,-32.161895751953125,-43.15715026855469,-48.63202667236328,-29.02398681640625,-5.474876403808594
25,amp250_freq10,250,10,A_dHPC_96-127,31,-43.69737243652344,-55.65644836425781,-29.790664672851562,-59.83534240722656,25.86578369140625
25,amp250_freq10,250,10,B_LEC_128-191,51,9.717926025390625,10.977996826171875,0.689453125,9.81634521484375,-10.288543701171875
25,amp250_freq10,250,10,B_LEC_192-255,32,-2.5741729736328125,0.10739898681640625,-4.987548828125,-1.6175613403320312,-5.094947814941406
26,amp100_freq5,100,5,A_dHPC_0-31,32,76.6424560546875,6.120880126953125,-33.874298095703125,25.83087158203125,-39.99517822265625
26,amp100_freq5,100,5,A_dHPC_32-63,32,-71.0385513305664,2.6422119140625,-79.80217742919922,1.660614013671875,-82.44438934326172
26,amp100_freq5,100,5,A_dHPC_64-95,32,51.110687255859375,-23.872634887695312,-84.8939437866211,-10.439743041992188,-61.02130889892578
26,amp100_freq5,100,5,A_dHPC_96-127,31,-31.725677490234375,-5.7342681884765625,-9.126579284667969,-7.984619140625,-3.3923110961914062
26,amp100_freq5,100,5,B_LEC_128-191,51,42.42779541015625,19.249130249023438,-7.466411590576172,6.206153869628906,-26.71554183959961
26,amp100_freq5,100,5,B_LEC_192-255,32,-28.407875061035156,-1.9219474792480469,-17.910247802734375,-12.320110321044922,-15.988300323486328
27,amp100_freq10,100,10,A_dHPC_0-31,32,116.36224365234375,33.083404541015625,-29.321380615234375,3.071502685546875,-62.40478515625
27,amp100_freq10,100,10,A_dHPC_32-63,32,146.15933227539062,35.885467529296875,3.9437103271484375,41.11137390136719,-31.941757202148438
27,amp100_freq10,100,10,A_dHPC_64-95,32,346.2578125,42.661468505859375,-45.2479248046875,3.273345947265625,-87.90939331054688
27,amp100_freq10,100,10,A_dHPC_96-127,31,13.411758422851562,10.140289306640625,-5.3535308837890625,-8.349281311035156,-15.493820190429688
27,amp100_freq10,100,10,B_LEC_128-191,51,1.5311737060546875,13.487289428710938,-3.8617630004882812,16.966224670410156,-17.34905242919922
27,amp100_freq10,100,10,B_LEC_192-255,32,10.218875885009766,15.741966247558594,10.17074966430664,33.43946075439453,-5.571216583251953
28,amp100_freq50,100,50,A_dHPC_0-31,32,5.75067138671875,-62.510711669921875,-124.38932800292969,-63.09416198730469,-61.87861633300781
28,amp100_freq50,100,50,A_dHPC_32-63,32,-93.59634399414062,-52.31608581542969,-111.41765594482422,-39.29656982421875,-59.10157012939453
28,amp100_freq50,100,50,A_dHPC_64-95,32,65.63783264160156,-18.383392333984375,-86.2810287475586,-22.00048828125,-67.89763641357422
28,amp100_freq50,100,50,A_dHPC_96-127,31,-37.87986755371094,-11.793167114257812,-49.453025817871094,-13.725746154785156,-37.65985870361328
28,amp100_freq50,100,50,B_LEC_128-191,51,-11.577163696289062,3.2476425170898438,-6.450653076171875,-2.021575927734375,-9.698295593261719
28,amp100_freq50,100,50,B_LEC_192-255,32,23.275012969970703,14.868301391601562,3.246013641357422,1.0089988708496094,-11.62228775024414
29,amp180_freq50,180,50,A_dHPC_0-31,32,9.430923461914062,-7.3187713623046875,-1.5377044677734375,-79.74212646484375,5.78106689453125
29,amp180_freq50,180,50,A_dHPC_32-63,32,283.01019287109375,-47.27783203125,-39.36103820800781,-73.16081237792969,7.9167938232421875
29,amp180_freq50,180,50,A_dHPC_64-95,32,28.319503784179688,-56.54756164550781,-84.59937286376953,-81.26490020751953,-28.05181121826172
29,amp180_freq50,180,50,A_dHPC_96-127,31,69.66473388671875,-8.02685546875,5.4337615966796875,-42.88652801513672,13.460617065429688
29,amp180_freq50,180,50,B_LEC_128-191,51,-27.918678283691406,-14.055389404296875,-15.578292846679688,-7.90667724609375,-1.5229034423828125
29,amp180_freq50,180,50,B_LEC_192-255,32,-20.73724937438965,-0.9244422912597656,12.7161865234375,12.120777130126953,13.640628814697266
30,amp250_freq10,250,10,A_dHPC_0-31,32,-77.94137573242188,-37.478179931640625,-20.915374755859375,-63.972991943359375,16.56280517578125
30,amp250_freq10,250,10,A_dHPC_32-63,32,-66.61526489257812,-37.663543701171875,14.97747802734375,-37.756683349609375,52.641021728515625
30,amp250_freq10,250,10,A_dHPC_64-95,32,13.031570434570312,-11.400848388671875,22.306564331054688,-25.955734252929688,33.70741271972656
30,amp250_freq10,250,10,A_dHPC_96-127,31,-50.77490234375,-30.853668212890625,-12.06085205078125,-44.905479431152344,18.792816162109375
30,amp250_freq10,250,10,B_LEC_128-191,51,-34.407596588134766,-5.084495544433594,16.429115295410156,-2.9910507202148438,21.51361083984375
30,amp250_freq10,250,10,B_LEC_192-255,32,-6.711387634277344,-2.5272674560546875,-1.9413871765136719,-1.067596435546875,0.5858802795410156
31,amp100_freq10,100,10,A_dHPC_0-31,32,31.91827392578125,4.8306732177734375,104.48265075683594,-2.9090576171875,99.6519775390625
31,amp100_freq10,100,10,A_dHPC_32-63,32,-65.69751739501953,24.180908203125,58.30848693847656,15.019699096679688,34.12757873535156
31,amp100_freq10,100,10,A_dHPC_64-95,32,-51.69731903076172,-16.105606079101562,10.57806396484375,-38.86444854736328,26.683670043945312
31,amp100_freq10,100,10,A_dHPC_96-127,31,12.243865966796875,9.720954895019531,65.98785400390625,14.9525146484375,56.26689910888672
31,amp100_freq10,100,10,B_LEC_128-191,51,-48.75906753540039,0.2472076416015625,1.1667404174804688,-2.4705810546875,0.9195327758789062
31,amp100_freq10,100,10,B_LEC_192-255,32,-25.52614974975586,-3.3276405334472656,-6.556774139404297,-15.388984680175781,-3.2291336059570312
32,amp250_freq50,250,50,A_dHPC_0-31,32,-26.33544921875,0.824981689453125,84.28866577148438,50.43919372558594,83.46368408203125
32,amp250_freq50,250,50,A_dHPC_32-63,32,-11.320480346679688,-36.44075012207031,64.10369873046875,29.922348022460938,100.54444885253906
32,amp250_freq50,250,50,A_dHPC_64-95,32,-40.2215576171875,-23.293685913085938,30.524826049804688,43.50494384765625,53.818511962890625
32,amp250_freq50,250,50,A_dHPC_96-127,31,-44.247642517089844,5.084136962890625,34.61570739746094,50.549285888671875,29.531570434570312
32,amp250_freq50,250,50,B_LEC_128-191,51,-14.875457763671875,5.488365173339844,28.702743530273438,-4.734230041503906,23.214378356933594
32,amp250_freq50,250,50,B_LEC_192-255,32,19.084674835205078,2.865924835205078,3.5106124877929688,1.163604736328125,0.6446876525878906
33,amp250_freq26,250,26,A_dHPC_0-31,32,-72.8502426147461,80.0411376953125,39.24763488769531,3.73150634765625,-40.79350280761719
33,amp250_freq26,250,26,A_dHPC_32-63,32,-15.031417846679688,45.60835266113281,1.1823883056640625,6.3946990966796875,-44.42596435546875
33,amp250_freq26,250,26,A_dHPC_64-95,32,-56.09605407714844,21.553543090820312,25.444503784179688,5.9286956787109375,3.890960693359375
33,amp250_freq26,250,26,A_dHPC_96-127,31,-1.3515090942382812,35.71739196777344,17.804489135742188,19.478256225585938,-17.91290283203125
33,amp250_freq26,250,26,B_LEC_128-191,51,21.08678436279297,7.3391876220703125,-8.63824462890625,15.620803833007812,-15.977432250976562
33,amp250_freq26,250,26,B_LEC_192-255,32,5.154476165771484,5.962680816650391,14.977474212646484,22.453197479248047,9.014793395996094
34,amp180_freq50,180,50,A_dHPC_0-31,32,51.27149963378906,-13.266769409179688,-58.92437744140625,32.75244140625,-45.65760803222656
34,amp180_freq50,180,50,A_dHPC_32-63,32,27.015106201171875,9.409530639648438,-39.56414794921875,40.25836181640625,-48.97367858886719
34,amp180_freq50,180,50,A_dHPC_64-95,32,-101.43089294433594,-33.30134582519531,-47.11177062988281,-2.58319091796875,-13.8104248046875
34,amp180_freq50,180,50,A_dHPC_96-127,31,-79.62419128417969,-28.500991821289062,-60.187286376953125,-14.170074462890625,-31.686294555664062
34,amp180_freq50,180,50,B_LEC_128-191,51,-32.173797607421875,-0.07269287109375,1.9559249877929688,29.13775634765625,2.0286178588867188
34,amp180_freq50,180,50,B_LEC_192-255,32,-8.650951385498047,8.153541564941406,-7.3308258056640625,-3.5670623779296875,-15.484367370605469
35,amp180_freq26,180,26,A_dHPC_0-31,32,39.254547119140625,13.0640869140625,46.47430419921875,57.407623291015625,33.41021728515625
35,amp180_freq26,180,26,A_dHPC_32-63,32,142.94564819335938,-67.5567626953125,-27.54534912109375,-3.391326904296875,40.01141357421875
35,amp180_freq26,180,26,A_dHPC_64-95,32,53.13800048828125,-16.055130004882812,71.14942932128906,25.703033447265625,87.20455932617188
35,amp180_freq26,180,26,A_dHPC_96-127,31,28.968521118164062,-12.296676635742188,-14.501144409179688,12.703292846679688,-2.2044677734375
35,amp180_freq26,180,26,B_LEC_128-191,51,-31.427631378173828,-10.875907897949219,6.615196228027344,-17.659957885742188,17.491104125976562
35,amp180_freq26,180,26,B_LEC_192-255,32,8.525775909423828,0.7812576293945312,19.2750244140625,-2.013530731201172,18.49376678466797
36,amp100_freq10,100,10,A_dHPC_0-31,32,-15.7562255859375,11.997848510742188,11.614898681640625,28.094589233398438,-0.3829498291015625
36,amp100_freq10,100,10,A_dHPC_32-63,32,-87.0732192993164,-5.65081787109375,-50.5269775390625,-20.938308715820312,-44.87615966796875
36,amp100_freq10,100,10,A_dHPC_64-95,32,-94.81007385253906,-25.073944091796875,-1.013946533203125,-12.051254272460938,24.05999755859375
36,amp100_freq10,100,10,A_dHPC_96-127,31,5.5189971923828125,14.028274536132812,-9.806694030761719,9.218780517578125,-23.83496856689453
36,amp100_freq10,100,10,B_LEC_128-191,51,25.75543975830078,-7.729621887207031,-14.338371276855469,-16.247207641601562,-6.6087493896484375
36,amp100_freq10,100,10,B_LEC_192-255,32,12.30941390991211,2.480194091796875,25.750850677490234,29.968097686767578,23.27065658569336
37,amp100_freq50,100,50,A_dHPC_0-31,32,38.727325439453125,3.7185516357421875,10.395950317382812,22.332168579101562,6.677398681640625
37,amp100_freq50,100,50,A_dHPC_32-63,32,-52.98131561279297,-13.493728637695312,48.34417724609375,26.357177734375,61.83790588378906
37,amp100_freq50,100,50,A_dHPC_64-95,32,75.52885437011719,6.39617919921875,64.35147094726562,37.50990295410156,57.955291748046875
37,amp100_freq50,100,50,A_dHPC_96-127,31,-19.022499084472656,1.864013671875,0.5346603393554688,8.884086608886719,-1.3293533325195312
37,amp100_freq50,100,50,B_LEC_128-191,51,-22.234573364257812,-18.32628631591797,2.9252548217773438,-24.078468322753906,21.251541137695312
37,amp100_freq50,100,50,B_LEC_192-255,32,20.502521514892578,-11.01388168334961,-14.525848388671875,-25.122072219848633,-3.5119667053222656
38,amp180_freq5,180,5,A_dHPC_0-31,32,17.071746826171875,49.363128662109375,131.70855712890625,50.836700439453125,82.34542846679688
38,amp180_freq5,180,5,A_dHPC_32-63,32,-13.427825927734375,31.18060302734375,148.78941345214844,21.775421142578125,117.60881042480469
38,amp180_freq5,180,5,A_dHPC_64-95,32,-52.98865509033203,22.909759521484375,36.53834533691406,22.33648681640625,13.628585815429688
38,amp180_freq5,180,5,A_dHPC_96-127,31,-1.5844192504882812,17.678443908691406,51.55805206298828,23.424591064453125,33.879608154296875
38,amp180_freq5,180,5,B_LEC_128-191,51,-23.191211700439453,1.7367782592773438,-6.585884094238281,11.579116821289062,-8.322662353515625
38,amp180_freq5,180,5,B_LEC_192-255,32,10.464859008789062,-11.790592193603516,1.2936744689941406,-10.343456268310547,13.084266662597656
39,amp100_freq26,100,26,A_dHPC_0-31,32,21.737945556640625,28.528656005859375,26.065582275390625,61.76605224609375,-2.46307373046875
39,amp100_freq26,100,26,A_dHPC_32-63,32,-56.03849792480469,30.669998168945312,27.537124633789062,92.37709045410156,-3.13287353515625
39,amp100_freq26,100,26,A_dHPC_64-95,32,-42.10223388671875,20.266006469726562,36.78276062011719,47.41065979003906,16.516754150390625
39,amp100_freq26,100,26,A_dHPC_96-127,31,-36.620323181152344,7.8602752685546875,18.620590209960938,14.616592407226562,10.76031494140625
39,amp100_freq26,100,26,B_LEC_128-191,51,-34.83731460571289,-7.353179931640625,-1.3560638427734375,-22.36113739013672,5.9971160888671875
39,amp100_freq26,100,26,B_LEC_192-255,32,-12.147624969482422,3.2493934631347656,13.085498809814453,6.710792541503906,9.836105346679688
40,amp180_freq26,180,26,A_dHPC_0-31,32,11.843963623046875,20.044876098632812,55.04515075683594,4.887664794921875,35.000274658203125
40,amp180_freq26,180,26,A_dHPC_32-63,32,2.9589691162109375,-18.60009765625,3.830352783203125,-48.66741943359375,22.430450439453125
40,amp180_freq26,180,26,A_dHPC_64-95,32,9.647720336914062,-0.8246307373046875,13.867095947265625,-11.684036254882812,14.691726684570312
40,amp180_freq26,180,26,A_dHPC_96-127,31,-0.8540496826171875,-2.5584640502929688,20.776535034179688,-15.114189147949219,23.334999084472656
40,amp180_freq26,180,26,B_LEC_128-191,51,16.87982940673828,-7.8555908203125,-2.3033828735351562,-12.924430847167969,5.552207946777344
40,amp180_freq26,180,26,B_LEC_192-255,32,16.186187744140625,-8.958702087402344,3.0753135681152344,-3.9788131713867188,12.034015655517578
41,amp100_freq26,100,26,A_dHPC_0-31,32,71.912353515625,54.85546875,19.085983276367188,4.600250244140625,-35.76948547363281
41,amp100_freq26,100,26,A_dHPC_32-63,32,-5.466796875,47.301795959472656,-35.28942108154297,2.6206130981445312,-82.59121704101562
41,amp100_freq26,100,26,A_dHPC_64-95,32,-7.269012451171875,7.6271820068359375,-29.432754516601562,-46.70893859863281,-37.0599365234375
41,amp100_freq26,100,26,A_dHPC_96-127,31,-20.2376708984375,16.617652893066406,6.9567718505859375,6.4719696044921875,-9.660881042480469
41,amp100_freq26,100,26,B_LEC_128-191,51,44.33671569824219,5.663154602050781,1.4701309204101562,7.033416748046875,-4.193023681640625
41,amp100_freq26,100,26,B_LEC_192-255,32,2.6935768127441406,6.428577423095703,-18.47686195373535,4.730743408203125,-24.905439376831055
42,amp180_freq10,180,10,A_dHPC_0-31,32,-35.26661682128906,-9.178619384765625,-120.44580078125,-16.751358032226562,-111.26718139648438
42,amp180_freq10,180,10,A_dHPC_32-63,32,19.505096435546875,22.909652709960938,-101.96453094482422,10.53448486328125,-124.87418365478516
42,amp180_freq10,180,10,A_dHPC_64-95,32,-11.457977294921875,4.0529937744140625,-64.17747497558594,-20.004554748535156,-68.23046875
42,amp180_freq10,180,10,A_dHPC_96-127,31,22.705337524414062,8.38873291015625,-47.97943115234375,12.503585815429688,-56.3681640625
42,amp180_freq10,180,10,B_LEC_128-191,51,2.6162948608398438,11.399658203125,-2.6164779663085938,-1.4807510375976562,-14.016136169433594
42,amp180_freq10,180,10,B_LEC_192-255,32,13.876598358154297,3.614288330078125,0.4223518371582031,-5.041175842285156,-3.191936492919922
43,amp100_freq5,100,5,A_dHPC_0-31,32,26.720794677734375,-38.67662048339844,-99.22307586669922,-49.96577453613281,-60.54645538330078
43,amp100_freq5,100,5,A_dHPC_32-63,32,56.280059814453125,8.743392944335938,-59.324066162109375,7.330078125,-68.06745910644531
43,amp100_freq5,100,5,A_dHPC_64-95,32,48.995819091796875,8.441635131835938,32.684814453125,36.61871337890625,24.243179321289062
43,amp100_freq5,100,5,A_dHPC_96-127,31,88.35197448730469,4.8588104248046875,-37.227378845214844,-17.232864379882812,-42.08618927001953
43,amp100_freq5,100,5,B_LEC_128-191,51,58.192054748535156,5.6084442138671875,15.604141235351562,25.20191192626953,9.995697021484375
43,amp100_freq5,100,5,B_LEC_192-255,32,0.3765869140625,-7.101337432861328,15.0093994140625,0.8479766845703125,22.110736846923828
44,amp250_freq10,250,10,A_dHPC_0-31,32,-21.540878295898438,39.79142761230469,7.8333587646484375,44.49345397949219,-31.95806884765625
44,amp250_freq10,250,10,A_dHPC_32-63,32,6.0902252197265625,50.32513427734375,14.094589233398438,66.67433166503906,-36.23054504394531
44,amp250_freq10,250,10,A_dHPC_64-95,32,-108.54508972167969,-30.470870971679688,-29.940277099609375,-40.29524230957031,0.5305938720703125
44,amp250_freq10,250,10,A_dHPC_96-127,31,3.1924514770507812,37.365478515625,50.96729278564453,41.57042694091797,13.601814270019531
44,amp250_freq10,250,10,B_LEC_128-191,51,-10.779251098632812,-7.360748291015625,3.6969985961914062,-11.29296875,11.057746887207031
44,amp250_freq10,250,10,B_LEC_192-255,32,-19.12303924560547,-6.139129638671875,-19.157039642333984,-12.86532974243164,-13.01791000366211
45,amp100_freq5,100,5,A_dHPC_0-31,32,292.66729736328125,61.0594482421875,-0.65557861328125,-5.935821533203125,-61.71502685546875
45,amp100_freq5,100,5,A_dHPC_32-63,32,-19.444625854492188,26.709457397460938,-97.55074310302734,-17.5257568359375,-124.26020050048828
45,amp100_freq5,100,5,A_dHPC_64-95,32,260.61767578125,71.71662902832031,1.99761962890625,-9.234512329101562,-69.71900939941406
45,amp100_freq5,100,5,A_dHPC_96-127,31,38.86822509765625,14.097137451171875,-30.907669067382812,-30.800155639648438,-45.00480651855469
45,amp100_freq5,100,5,B_LEC_128-191,51,33.452850341796875,17.3193359375,5.618186950683594,11.560997009277344,-11.701148986816406
45,amp100_freq5,100,5,B_LEC_192-255,32,4.508098602294922,11.35152816772461,36.107852935791016,-1.5634002685546875,24.756324768066406
46,amp100_freq10,100,10,A_dHPC_0-31,32,-41.56524658203125,63.04362487792969,175.79051208496094,39.70344543457031,112.74688720703125
46,amp100_freq10,100,10,A_dHPC_32-63,32,18.874176025390625,126.44691467285156,359.5931396484375,99.06988525390625,233.14622497558594
46,amp100_freq10,100,10,A_dHPC_64-95,32,-21.34320068359375,47.55796813964844,189.79530334472656,39.18205261230469,142.23733520507812
46,amp100_freq10,100,10,A_dHPC_96-127,31,9.319351196289062,43.204383850097656,231.29635620117188,85.6814956665039,188.09197235107422
46,amp100_freq10,100,10,B_LEC_128-191,51,-32.93659591674805,7.9111175537109375,4.603630065917969,-0.0374298095703125,-3.3074874877929688
46,amp100_freq10,100,10,B_LEC_192-255,32,44.68982696533203,4.2570037841796875,-9.935298919677734,1.5086593627929688,-14.192302703857422
47,amp250_freq10,250,10,A_dHPC_0-31,32,60.84819030761719,48.49897766113281,20.934555053710938,-68.6607666015625,-27.564422607421875
47,amp250_freq10,250,10,A_dHPC_32-63,32,123.17185974121094,5.5065460205078125,118.27449035644531,-106.31619262695312,112.7679443359375
47,amp250_freq10,250,10,A_dHPC_64-95,32,79.74356079101562,11.494338989257812,41.07493591308594,-60.99041748046875,29.580596923828125
47,amp250_freq10,250,10,A_dHPC_96-127,31,43.134918212890625,33.32672119140625,91.16921997070312,-18.94012451171875,57.842498779296875
47,amp250_freq10,250,10,B_LEC_128-191,51,-30.78321075439453,-8.560073852539062,-0.08736419677734375,-19.461395263671875,8.472709655761719
47,amp250_freq10,250,10,B_LEC_192-255,32,-8.824623107910156,7.805915832519531,6.697124481201172,-0.6086807250976562,-1.1087913513183594
48,amp100_freq26,100,26,A_dHPC_0-31,32,-79.31507873535156,-68.65866088867188,-116.48863220214844,-39.07598876953125,-47.82997131347656
48,amp100_freq26,100,26,A_dHPC_32-63,32,-27.574478149414062,-78.22250366210938,-130.6607208251953,-88.44007873535156,-52.43821716308594
48,amp100_freq26,100,26,A_dHPC_64-95,32,-102.73171997070312,-62.44830322265625,-161.36297607421875,-31.853973388671875,-98.9146728515625
48,amp100_freq26,100,26,A_dHPC_96-127,31,-15.509735107421875,-47.86920166015625,-103.79475402832031,-68.83930206298828,-55.92555236816406
48,amp100_freq26,100,26,B_LEC_128-191,51,-2.4557418823242188,-18.790557861328125,-39.089473724365234,-22.04638671875,-20.29891586303711
48,amp100_freq26,100,26,B_LEC_192-255,32,-17.448598861694336,3.533069610595703,-7.503974914550781,1.972137451171875,-11.037044525146484
49,amp100_freq10,100,10,A_dHPC_0-31,32,-63.2838134765625,-33.568939208984375,-22.738876342773438,-35.468780517578125,10.830062866210938
49,amp100_freq10,100,10,A_dHPC_32-63,32,-18.56854248046875,-22.292434692382812,-68.15422058105469,-29.983169555664062,-45.861785888671875
49,amp100_freq10,100,10,A_dHPC_64-95,32,-54.450531005859375,-45.731048583984375,-89.1797866821289,-65.37748718261719,-43.44873809814453
49,amp100_freq10,100,10,A_dHPC_96-127,31,-10.592819213867188,12.286605834960938,-25.100051879882812,-5.5862274169921875,-37.38665771484375
49,amp100_freq10,100,10,B_LEC_128-191,51,-43.9365119934082,-5.3438568115234375,0.9801177978515625,-5.8389739990234375,6.323974609375
49,amp100_freq10,100,10,B_LEC_192-255,32,-15.330650329589844,5.060031890869141,58.69478988647461,2.8357505798339844,53.63475799560547
50,amp100_freq5,100,5,A_dHPC_0-31,32,-55.86962127685547,-1.4178009033203125,57.65069580078125,46.23326110839844,59.06849670410156
50,amp100_freq5,100,5,A_dHPC_32-63,32,3.1410980224609375,24.594207763671875,142.65042114257812,45.73570251464844,118.05621337890625
50,amp100_freq5,100,5,A_dHPC_64-95,32,-72.80762481689453,7.45880126953125,81.79624938964844,29.390701293945312,74.33744812011719
50,amp100_freq5,100,5,A_dHPC_96-127,31,16.488502502441406,20.419052124023438,100.44271087646484,30.74492645263672,80.0236587524414
50,amp100_freq5,100,5,B_LEC_128-191,51,49.4718017578125,-4.7210540771484375,21.392044067382812,-13.807281494140625,26.11309814453125
50,amp100_freq5,100,5,B_LEC_192-255,32,-21.6507625579834,-4.154354095458984,-9.408950805664062,-6.799579620361328,-5.254596710205078
51,amp100_freq10,100,10,A_dHPC_0-31,32,62.43757629394531,43.684326171875,29.3096923828125,18.109207153320312,-14.3746337890625
51,amp100_freq10,100,10,A_dHPC_32-63,32,10.707656860351562,16.02825927734375,-4.9857177734375,-5.223175048828125,-21.01397705078125
51,amp100_freq10,100,10,A_dHPC_64-95,32,-41.103424072265625,-9.358535766601562,-21.273300170898438,-36.5601806640625,-11.914764404296875
51,amp100_freq10,100,10,A_dHPC_96-127,31,-35.68689727783203,2.578338623046875,0.20691680908203125,29.21088409423828,-2.3714218139648438
51,amp100_freq10,100,10,B_LEC_128-191,51,4.519233703613281,10.127395629882812,2.2547683715820312,0.6509246826171875,-7.872627258300781
51,amp100_freq10,100,10,B_LEC_192-255,32,-6.388824462890625,17.831623077392578,31.567363739013672,4.09661865234375,13.735740661621094
52,amp250_freq26,250,26,A_dHPC_0-31,32,87.61372375488281,4.869903564453125,11.36334228515625,68.66970825195312,6.493438720703125
52,amp250_freq26,250,26,A_dHPC_32-63,32,62.349700927734375,1.118255615234375,3.5623321533203125,-12.022293090820312,2.4440765380859375
52,amp250_freq26,250,26,A_dHPC_64-95,32,32.24772644042969,-3.3564910888671875,25.036483764648438,-7.374420166015625,28.392974853515625
52,amp250_freq26,250,26,A_dHPC_96-127,31,16.826568603515625,-10.477828979492188,8.888137817382812,-2.532379150390625,19.365966796875
52,amp250_freq26,250,26,B_LEC_128-191,51,-3.3713150024414062,3.1230392456054688,-23.14447784423828,-2.6100234985351562,-26.26751708984375
