edge,sample
falling,154182526
falling,154191699
falling,154196317
falling,154200935
falling,154215412
falling,154283432
falling,154395508
falling,154407863
falling,154412731
falling,154417099
falling,154429642
falling,154434260
falling,154438878
falling,154444744
falling,154453979
falling,154516195
falling,154523184
falling,154533980
falling,154537163
falling,154544713
falling,154560376
falling,154566242
falling,154570860
falling,154575416
falling,154635572
falling,154655042
falling,154679005
falling,154686930
falling,154740534
falling,154759068
falling,154760191
falling,154761377
falling,154762500
falling,154768304
falling,154769926
falling,154772110
falling,154773046
falling,154775293
falling,154776291
falling,154778350
falling,154779037
falling,154782906
falling,154783717
falling,154785464
falling,154787773
falling,154790956
falling,154791393
falling,154792391
falling,154794450
falling,154795262
falling,154796759
falling,154797820
falling,154798382
falling,154801440
falling,154802438
falling,154802937
falling,154804185
falling,154806827
falling,154807014
falling,154807576
falling,154807825
falling,154808345
falling,154808470
falling,154810717
falling,154811403
falling,154812526
falling,154813047
falling,154813795
falling,154814794
falling,154828210
falling,154832329
falling,154877384
falling,154906963
falling,154995638
falling,155000318
falling,155001816
falling,155004936
falling,155006434
falling,155017229
falling,155020412
falling,155021286
falling,155022534
falling,155024218
falling,155026465
falling,155029460
falling,155032830
falling,155036387
falling,155044999
falling,155048868
falling,155054359
falling,155127870
falling,155141287
falling,155145280
falling,155167870
falling,155243877
falling,155271834
falling,155287871
falling,155368995
falling,155380790
falling,155399261
falling,155414986
falling,155475601
falling,155498815
falling,155514852
falling,155534696
falling,155617817
falling,155619877
falling,155630859
falling,155715603
falling,155723902
falling,155730580
falling,155733825
falling,155739815
falling,155747803
falling,155749737
falling,155757850
falling,155770642
falling,155835666
falling,155850706
falling,155854824
falling,155859879
falling,155874856
falling,155955563
falling,155959744
falling,155963863
falling,155968294
falling,155971289
falling,155972912
falling,155974430
falling,155975990
falling,155976926
falling,155978985
falling,155979734
falling,155981544
falling,155983853
falling,155985912
falling,155987410
falling,155989844
falling,155991216
falling,155994337
falling,155996708
falling,155999828
falling,156002075
falling,156003073
falling,156005382
falling,156008252
falling,156015179
falling,156113339
falling,156117333
falling,156121327
falling,156133371
falling,156214869
falling,156221172
falling,156236461
falling,156255556
falling,156315650
falling,156331688
falling,156335744
falling,156455558
falling,156464793
falling,156480207
falling,156486322
falling,156566323
falling,156570941
falling,156572439
falling,156575621
falling,156581674
falling,156592533
falling,156597088
falling,156597338
falling,156603203
falling,156614062
falling,156675612
falling,156679106
falling,156683287
falling,156707188
falling,156723288
falling,156803226
falling,156807282
falling,156823382
falling,156843289
falling,156915614
falling,156929343
falling,156944819
falling,156966348
falling,157069999
falling,157082792
falling,157155741
falling,157170968
falling,157174961
falling,157190999
falling,157195055
falling,157210968
falling,157214962
falling,157275742
falling,157291156
falling,157295150
falling,157311062
falling,157331156
falling,157335150
falling,157395619
falling,157399363
falling,157405229
falling,157409846
falling,157411469
falling,157416274
falling,157420705
falling,157425260
falling,157426945
falling,157431376
falling,157435993
falling,157442234
falling,157443669
falling,157451407
falling,157452905
falling,157454589
falling,157541142
falling,157569161
falling,157649537
falling,157661643
falling,157673187
falling,157685543
falling,157778087
falling,157784203
falling,157793438
falling,157799678
falling,157808852
falling,157815841
falling,157884047
falling,157900147
falling,157920054
falling,157924048
falling,158011911
falling,158027824
falling,158031131
falling,158115625
falling,158171663
falling,158237249
falling,158239495
falling,158243489
falling,158248045
falling,158249792
falling,158250416
falling,158252038
falling,158260400
falling,158261960
falling,158262709
falling,158265705
falling,158266516
falling,158267265
falling,158268762
falling,158273505
falling,158274254
falling,158277374
falling,158283427
falling,158289543
falling,158291103
falling,158293349
falling,158293724
falling,158294847
falling,158356460
falling,158362013
falling,158368067
falling,158371187
falling,158372684
falling,158381858
falling,158387973
falling,158394213
falling,158399018
falling,158403387
falling,158408004
falling,158409689
falling,158414307
falling,158479518
falling,158491625
falling,158503731
falling,158511781
falling,158523638
falling,158531687
falling,158598646
falling,158611501
falling,158619551
falling,158715673
falling,158723161
falling,158763286
falling,158775205
falling,158840936
falling,158844057
falling,158848674
falling,158851545
falling,158853292
falling,158859345
falling,158865398
falling,158870016
falling,158880874
falling,158885430
falling,158886927
falling,158891545
falling,158957568
falling,158965743
falling,158977786
falling,159075822
falling,159097912
falling,159109769
falling,159113700
falling,159121688
falling,159129863
falling,159133794
falling,159209863
falling,159216104
falling,159228272
falling,159246681
falling,159249801
falling,159324935
falling,159328928
falling,159344841
falling,159364935
falling,159368929
falling,159453922
falling,159484624
falling,159492612
falling,159561317
falling,159571801
falling,159576606
falling,159582659
falling,159587215
falling,159587464
falling,159591895
falling,159593517
falling,159597948
falling,159601068
falling,159604376
falling,159608993
falling,159614984
falling,159679134
falling,159683440
falling,159699291
falling,159703347
falling,159715203
falling,159723253
falling,159727247
falling,159795766
falling,159800196
falling,159801819
falling,159804065
falling,159807872
falling,159808870
falling,159813488
falling,159818668
falling,159819541
falling,159824097
falling,159825594
falling,159830150
falling,159832521
falling,159844315
falling,159847436
falling,159852553
falling,159854862
falling,159928747
falling,159931867
falling,159933365
falling,159937920
falling,159939605
falling,159948841
falling,159954894
falling,159959512
falling,159964129
falling,159965565
falling,159967249
falling,159970370
